epoch,acc_train,acc_val,best_acc_val
0.000000,0.960000,0.883000,0.883000
1.000000,0.920000,0.961000,0.961000
2.000000,0.860000,0.947000,0.961000
3.000000,1.000000,0.962000,0.962000
4.000000,0.960000,0.961000,0.962000
5.000000,0.980000,0.959000,0.962000
6.000000,1.000000,0.975000,0.975000
7.000000,0.940000,0.964000,0.975000
8.000000,0.980000,0.971000,0.975000
9.000000,0.980000,0.955000,0.975000
10.000000,0.920000,0.931000,0.975000
11.000000,0.900000,0.913000,0.975000
12.000000,0.980000,0.962000,0.975000
13.000000,0.900000,0.919000,0.975000
14.000000,0.900000,0.952000,0.975000
15.000000,0.980000,0.910000,0.975000
16.000000,0.980000,0.957000,0.975000
17.000000,0.960000,0.953000,0.975000
18.000000,1.000000,0.966000,0.975000
19.000000,0.940000,0.916000,0.975000
20.000000,0.960000,0.948000,0.975000
21.000000,0.980000,0.955000,0.975000
22.000000,0.980000,0.953000,0.975000
23.000000,0.900000,0.889000,0.975000
24.000000,0.900000,0.856000,0.975000
25.000000,0.660000,0.609000,0.975000
26.000000,0.980000,0.947000,0.975000
27.000000,0.960000,0.953000,0.975000
28.000000,1.000000,0.984000,0.984000
29.000000,0.980000,0.966000,0.984000
30.000000,0.900000,0.926000,0.984000
31.000000,0.920000,0.972000,0.984000
32.000000,0.980000,0.966000,0.984000
33.000000,0.980000,0.955000,0.984000
34.000000,0.980000,0.957000,0.984000
35.000000,0.960000,0.947000,0.984000
36.000000,0.980000,0.975000,0.984000
37.000000,0.960000,0.975000,0.984000
38.000000,0.960000,0.972000,0.984000
39.000000,0.980000,0.947000,0.984000
40.000000,0.960000,0.968000,0.984000
41.000000,1.000000,0.976000,0.984000
42.000000,1.000000,0.959000,0.984000
43.000000,1.000000,0.963000,0.984000
44.000000,0.940000,0.973000,0.984000
45.000000,1.000000,0.963000,0.984000
46.000000,0.940000,0.977000,0.984000
47.000000,1.000000,0.988000,0.988000
48.000000,0.980000,0.957000,0.988000
49.000000,0.980000,0.948000,0.988000
50.000000,0.980000,0.983000,0.988000
51.000000,1.000000,0.970000,0.988000
52.000000,1.000000,0.978000,0.988000
53.000000,1.000000,0.981000,0.988000
54.000000,0.960000,0.968000,0.988000
55.000000,1.000000,0.970000,0.988000
56.000000,1.000000,0.984000,0.988000
57.000000,1.000000,0.978000,0.988000
58.000000,0.980000,0.971000,0.988000
59.000000,0.980000,0.987000,0.988000
60.000000,0.980000,0.985000,0.988000
61.000000,1.000000,0.968000,0.988000
62.000000,0.980000,0.941000,0.988000
63.000000,0.940000,0.969000,0.988000
64.000000,0.980000,0.972000,0.988000
65.000000,0.980000,0.986000,0.988000
66.000000,0.960000,0.988000,0.988000
67.000000,0.940000,0.977000,0.988000
68.000000,0.980000,0.956000,0.988000
69.000000,0.980000,0.978000,0.988000
70.000000,1.000000,0.986000,0.988000
71.000000,0.960000,0.975000,0.988000
72.000000,0.980000,0.961000,0.988000
73.000000,0.980000,0.965000,0.988000
74.000000,1.000000,0.987000,0.988000
75.000000,1.000000,0.975000,0.988000
76.000000,0.960000,0.963000,0.988000
77.000000,0.960000,0.980000,0.988000
78.000000,0.980000,0.991000,0.991000
79.000000,0.980000,0.971000,0.991000
80.000000,1.000000,0.992000,0.992000
81.000000,0.980000,0.965000,0.992000
82.000000,0.920000,0.944000,0.992000
83.000000,0.980000,0.937000,0.992000
84.000000,0.940000,0.982000,0.992000
85.000000,1.000000,0.981000,0.992000
86.000000,0.980000,0.968000,0.992000
87.000000,1.000000,0.987000,0.992000
88.000000,0.920000,0.964000,0.992000
89.000000,0.980000,0.972000,0.992000
90.000000,0.960000,0.976000,0.992000
91.000000,0.980000,0.967000,0.992000
92.000000,0.980000,0.971000,0.992000
93.000000,1.000000,0.981000,0.992000
94.000000,1.000000,0.971000,0.992000
95.000000,0.940000,0.952000,0.992000
96.000000,0.980000,0.974000,0.992000
97.000000,1.000000,0.973000,0.992000
98.000000,1.000000,0.978000,0.992000
99.000000,0.980000,0.991000,0.992000
100.000000,0.980000,0.945000,0.992000
101.000000,0.940000,0.981000,0.992000
102.000000,0.980000,0.982000,0.992000
103.000000,1.000000,0.989000,0.992000
