epoch,acc_train,acc_val,best_acc_val
362.000000,1.000000,0.983000,0.993000
363.000000,0.980000,0.980000,0.993000
364.000000,0.980000,0.968000,0.993000
365.000000,1.000000,0.979000,0.993000
366.000000,1.000000,0.978000,0.993000
367.000000,1.000000,0.988000,0.993000
368.000000,0.980000,0.977000,0.993000
369.000000,0.980000,0.991000,0.993000
370.000000,1.000000,0.987000,0.993000
371.000000,0.980000,0.969000,0.993000
372.000000,0.980000,0.988000,0.993000
373.000000,0.980000,0.982000,0.993000
374.000000,1.000000,0.984000,0.993000
375.000000,1.000000,0.981000,0.993000
376.000000,0.940000,0.960000,0.993000
377.000000,1.000000,0.981000,0.993000
378.000000,1.000000,0.982000,0.993000
379.000000,0.980000,0.983000,0.993000
380.000000,1.000000,0.979000,0.993000
381.000000,0.980000,0.974000,0.993000
382.000000,1.000000,0.984000,0.993000
383.000000,0.980000,0.969000,0.993000
384.000000,0.980000,0.968000,0.993000
385.000000,1.000000,0.989000,0.993000
386.000000,1.000000,0.988000,0.993000
387.000000,1.000000,0.993000,0.993000
388.000000,1.000000,0.985000,0.993000
389.000000,1.000000,0.980000,0.993000
390.000000,1.000000,0.988000,0.993000
391.000000,1.000000,0.984000,0.993000
392.000000,1.000000,0.982000,0.993000
393.000000,1.000000,0.991000,0.993000
394.000000,0.960000,0.987000,0.993000
395.000000,1.000000,0.990000,0.993000
396.000000,1.000000,0.964000,0.993000
397.000000,1.000000,0.990000,0.993000
398.000000,0.980000,0.985000,0.993000
399.000000,1.000000,0.984000,0.993000
400.000000,0.980000,0.974000,0.993000
401.000000,0.980000,0.974000,0.993000
402.000000,1.000000,0.988000,0.993000
403.000000,1.000000,0.986000,0.993000
404.000000,0.980000,0.982000,0.993000
405.000000,0.940000,0.976000,0.993000
406.000000,1.000000,0.991000,0.993000
407.000000,0.960000,0.984000,0.993000
408.000000,1.000000,0.971000,0.993000
409.000000,0.960000,0.968000,0.993000
410.000000,1.000000,0.987000,0.993000
411.000000,0.980000,0.994000,0.994000
412.000000,1.000000,0.987000,0.994000
413.000000,1.000000,0.992000,0.994000
414.000000,0.980000,0.988000,0.994000
415.000000,1.000000,0.985000,0.994000
416.000000,0.960000,0.962000,0.994000
417.000000,0.980000,0.978000,0.994000
418.000000,0.980000,0.981000,0.994000
419.000000,1.000000,0.981000,0.994000
420.000000,0.980000,0.990000,0.994000
421.000000,0.980000,0.975000,0.994000
422.000000,0.960000,0.968000,0.994000
423.000000,0.980000,0.988000,0.994000
424.000000,0.980000,0.984000,0.994000
425.000000,1.000000,0.987000,0.994000
426.000000,0.980000,0.977000,0.994000
427.000000,1.000000,0.984000,0.994000
428.000000,0.980000,0.982000,0.994000
429.000000,1.000000,0.987000,0.994000
430.000000,1.000000,0.989000,0.994000
431.000000,1.000000,0.988000,0.994000
432.000000,0.980000,0.985000,0.994000
433.000000,0.980000,0.989000,0.994000
434.000000,1.000000,0.989000,0.994000
435.000000,1.000000,0.984000,0.994000
436.000000,0.980000,0.985000,0.994000
437.000000,1.000000,0.987000,0.994000
438.000000,0.980000,0.985000,0.994000
439.000000,1.000000,0.984000,0.994000
440.000000,1.000000,0.971000,0.994000
441.000000,0.980000,0.983000,0.994000
442.000000,0.980000,0.991000,0.994000
443.000000,1.000000,0.981000,0.994000
444.000000,0.960000,0.977000,0.994000
445.000000,1.000000,0.977000,0.994000
446.000000,0.960000,0.978000,0.994000
447.000000,0.980000,0.981000,0.994000
448.000000,1.000000,0.973000,0.994000
449.000000,1.000000,0.980000,0.994000
450.000000,1.000000,0.973000,0.994000
451.000000,1.000000,0.984000,0.994000
452.000000,0.980000,0.971000,0.994000
453.000000,1.000000,0.987000,0.994000
454.000000,0.980000,0.990000,0.994000
455.000000,0.980000,0.964000,0.994000
456.000000,1.000000,0.990000,0.994000
457.000000,0.980000,0.974000,0.994000
458.000000,0.980000,0.992000,0.994000
459.000000,0.980000,0.992000,0.994000
460.000000,0.980000,0.986000,0.994000
461.000000,1.000000,0.989000,0.994000
462.000000,1.000000,0.984000,0.994000
463.000000,1.000000,0.973000,0.994000
464.000000,0.980000,0.979000,0.994000
465.000000,1.000000,0.990000,0.994000
466.000000,0.980000,0.967000,0.994000
467.000000,0.980000,0.983000,0.994000
468.000000,1.000000,0.977000,0.994000
469.000000,1.000000,0.979000,0.994000
470.000000,1.000000,0.971000,0.994000
471.000000,1.000000,0.964000,0.994000
472.000000,0.980000,0.979000,0.994000
473.000000,0.980000,0.986000,0.994000
474.000000,1.000000,0.988000,0.994000
475.000000,0.940000,0.971000,0.994000
476.000000,1.000000,0.987000,0.994000
477.000000,1.000000,0.989000,0.994000
478.000000,0.960000,0.985000,0.994000
479.000000,1.000000,0.987000,0.994000
480.000000,1.000000,0.989000,0.994000
481.000000,0.980000,0.980000,0.994000
482.000000,0.980000,0.981000,0.994000
483.000000,1.000000,0.971000,0.994000
484.000000,1.000000,0.985000,0.994000
485.000000,0.960000,0.967000,0.994000
486.000000,0.980000,0.992000,0.994000
487.000000,0.980000,0.974000,0.994000
488.000000,1.000000,0.984000,0.994000
489.000000,0.980000,0.964000,0.994000
490.000000,1.000000,0.985000,0.994000
491.000000,0.980000,0.976000,0.994000
492.000000,0.980000,0.982000,0.994000
493.000000,1.000000,0.983000,0.994000
494.000000,0.980000,0.986000,0.994000
495.000000,1.000000,0.986000,0.994000
496.000000,1.000000,0.990000,0.994000
497.000000,0.980000,0.971000,0.994000
498.000000,0.920000,0.952000,0.994000
499.000000,0.980000,0.982000,0.994000
500.000000,0.960000,0.981000,0.994000
501.000000,0.940000,0.978000,0.994000
502.000000,1.000000,0.989000,0.994000
503.000000,0.980000,0.982000,0.994000
504.000000,1.000000,0.986000,0.994000
505.000000,1.000000,0.965000,0.994000
506.000000,0.960000,0.979000,0.994000
507.000000,0.980000,0.976000,0.994000
508.000000,1.000000,0.985000,0.994000
509.000000,1.000000,0.985000,0.994000
510.000000,1.000000,0.983000,0.994000
511.000000,1.000000,0.976000,0.994000
512.000000,0.980000,0.980000,0.994000
513.000000,0.980000,0.983000,0.994000
514.000000,0.940000,0.974000,0.994000
515.000000,1.000000,0.973000,0.994000
516.000000,0.980000,0.987000,0.994000
517.000000,1.000000,0.984000,0.994000
518.000000,1.000000,0.975000,0.994000
519.000000,1.000000,0.977000,0.994000
520.000000,0.980000,0.974000,0.994000
521.000000,0.940000,0.982000,0.994000
522.000000,1.000000,0.988000,0.994000
523.000000,1.000000,0.991000,0.994000
524.000000,1.000000,0.979000,0.994000
525.000000,1.000000,0.984000,0.994000
526.000000,0.980000,0.991000,0.994000
527.000000,1.000000,0.977000,0.994000
528.000000,1.000000,0.983000,0.994000
529.000000,1.000000,0.991000,0.994000
530.000000,1.000000,0.991000,0.994000
531.000000,0.980000,0.979000,0.994000
532.000000,0.980000,0.979000,0.994000
533.000000,0.980000,0.985000,0.994000
534.000000,0.940000,0.988000,0.994000
535.000000,1.000000,0.981000,0.994000
536.000000,1.000000,0.980000,0.994000
537.000000,1.000000,0.990000,0.994000
538.000000,0.980000,0.981000,0.994000
539.000000,1.000000,0.990000,0.994000
540.000000,1.000000,0.982000,0.994000
541.000000,0.980000,0.977000,0.994000
542.000000,1.000000,0.993000,0.994000
543.000000,1.000000,0.981000,0.994000
544.000000,1.000000,0.989000,0.994000
545.000000,0.980000,0.992000,0.994000
546.000000,1.000000,0.978000,0.994000
547.000000,1.000000,0.987000,0.994000
548.000000,1.000000,0.985000,0.994000
549.000000,0.960000,0.980000,0.994000
550.000000,1.000000,0.977000,0.994000
551.000000,0.980000,0.975000,0.994000
552.000000,1.000000,0.987000,0.994000
553.000000,0.980000,0.981000,0.994000
554.000000,1.000000,0.990000,0.994000
555.000000,0.980000,0.979000,0.994000
556.000000,1.000000,0.981000,0.994000
557.000000,0.980000,0.979000,0.994000
558.000000,1.000000,0.989000,0.994000
559.000000,1.000000,0.983000,0.994000
560.000000,0.960000,0.978000,0.994000
561.000000,0.960000,0.972000,0.994000
562.000000,0.960000,0.979000,0.994000
563.000000,0.980000,0.983000,0.994000
564.000000,0.980000,0.989000,0.994000
565.000000,0.980000,0.977000,0.994000
566.000000,1.000000,0.978000,0.994000
567.000000,1.000000,0.981000,0.994000
568.000000,0.980000,0.976000,0.994000
569.000000,0.960000,0.978000,0.994000
570.000000,0.980000,0.978000,0.994000
571.000000,0.980000,0.978000,0.994000
572.000000,0.980000,0.982000,0.994000
573.000000,0.980000,0.981000,0.994000
574.000000,1.000000,0.987000,0.994000
575.000000,1.000000,0.979000,0.994000
576.000000,0.980000,0.969000,0.994000
577.000000,0.980000,0.987000,0.994000
578.000000,0.980000,0.969000,0.994000
579.000000,0.940000,0.986000,0.994000
580.000000,0.960000,0.970000,0.994000
581.000000,1.000000,0.993000,0.994000
582.000000,1.000000,0.969000,0.994000
583.000000,1.000000,0.990000,0.994000
584.000000,1.000000,0.981000,0.994000
585.000000,0.980000,0.975000,0.994000
586.000000,1.000000,0.992000,0.994000
587.000000,0.980000,0.984000,0.994000
588.000000,0.980000,0.985000,0.994000
589.000000,1.000000,0.973000,0.994000
590.000000,0.960000,0.965000,0.994000
591.000000,1.000000,0.965000,0.994000
592.000000,0.980000,0.989000,0.994000
593.000000,1.000000,0.986000,0.994000
594.000000,1.000000,0.979000,0.994000
595.000000,0.980000,0.967000,0.994000
596.000000,0.980000,0.975000,0.994000
597.000000,0.980000,0.975000,0.994000
598.000000,1.000000,0.977000,0.994000
599.000000,1.000000,0.987000,0.994000
600.000000,1.000000,0.983000,0.994000
601.000000,1.000000,0.993000,0.994000
602.000000,0.960000,0.980000,0.994000
603.000000,1.000000,0.983000,0.994000
604.000000,1.000000,0.985000,0.994000
605.000000,0.980000,0.979000,0.994000
606.000000,0.980000,0.984000,0.994000
607.000000,0.980000,0.976000,0.994000
608.000000,0.980000,0.981000,0.994000
609.000000,0.980000,0.985000,0.994000
610.000000,1.000000,0.978000,0.994000
611.000000,0.980000,0.988000,0.994000
612.000000,0.980000,0.990000,0.994000
613.000000,0.960000,0.968000,0.994000
614.000000,0.980000,0.994000,0.994000
615.000000,0.980000,0.983000,0.994000
616.000000,0.960000,0.988000,0.994000
617.000000,1.000000,0.971000,0.994000
618.000000,1.000000,0.990000,0.994000
619.000000,1.000000,0.987000,0.994000
620.000000,1.000000,0.987000,0.994000
621.000000,1.000000,0.975000,0.994000
622.000000,1.000000,0.986000,0.994000
623.000000,1.000000,0.984000,0.994000
624.000000,0.980000,0.984000,0.994000
625.000000,1.000000,0.992000,0.994000
626.000000,1.000000,0.984000,0.994000
627.000000,0.960000,0.968000,0.994000
628.000000,0.980000,0.982000,0.994000
629.000000,1.000000,0.979000,0.994000
630.000000,1.000000,0.980000,0.994000
631.000000,1.000000,0.969000,0.994000
632.000000,1.000000,0.990000,0.994000
633.000000,1.000000,0.990000,0.994000
634.000000,1.000000,0.979000,0.994000
635.000000,1.000000,0.977000,0.994000
636.000000,1.000000,0.975000,0.994000
637.000000,1.000000,0.986000,0.994000
638.000000,0.980000,0.979000,0.994000
639.000000,1.000000,0.968000,0.994000
640.000000,1.000000,0.975000,0.994000
641.000000,1.000000,0.987000,0.994000
642.000000,1.000000,0.986000,0.994000
643.000000,0.980000,0.970000,0.994000
644.000000,1.000000,0.973000,0.994000
645.000000,0.980000,0.978000,0.994000
646.000000,1.000000,0.991000,0.994000
647.000000,0.940000,0.988000,0.994000
648.000000,0.960000,0.991000,0.994000
649.000000,0.980000,0.983000,0.994000
650.000000,0.980000,0.956000,0.994000
651.000000,1.000000,0.985000,0.994000
652.000000,1.000000,0.979000,0.994000
653.000000,1.000000,0.995000,0.995000
654.000000,0.980000,0.969000,0.995000
655.000000,1.000000,0.979000,0.995000
656.000000,1.000000,0.980000,0.995000
657.000000,1.000000,0.987000,0.995000
658.000000,1.000000,0.977000,0.995000
659.000000,0.960000,0.972000,0.995000
660.000000,0.960000,0.982000,0.995000
661.000000,1.000000,0.972000,0.995000
662.000000,0.980000,0.987000,0.995000
663.000000,0.980000,0.976000,0.995000
664.000000,0.980000,0.980000,0.995000
665.000000,1.000000,0.982000,0.995000
666.000000,1.000000,0.980000,0.995000
667.000000,1.000000,0.993000,0.995000
668.000000,1.000000,0.983000,0.995000
669.000000,0.980000,0.987000,0.995000
670.000000,0.980000,0.975000,0.995000
671.000000,1.000000,0.979000,0.995000
672.000000,0.980000,0.990000,0.995000
673.000000,1.000000,0.984000,0.995000
674.000000,1.000000,0.987000,0.995000
675.000000,0.960000,0.976000,0.995000
676.000000,1.000000,0.981000,0.995000
677.000000,0.980000,0.983000,0.995000
678.000000,0.980000,0.989000,0.995000
679.000000,0.980000,0.980000,0.995000
680.000000,0.980000,0.979000,0.995000
681.000000,1.000000,0.980000,0.995000
682.000000,0.960000,0.973000,0.995000
683.000000,1.000000,0.990000,0.995000
684.000000,1.000000,0.973000,0.995000
685.000000,1.000000,0.975000,0.995000
686.000000,1.000000,0.983000,0.995000
687.000000,1.000000,0.980000,0.995000
688.000000,0.980000,0.991000,0.995000
689.000000,1.000000,0.988000,0.995000
690.000000,0.980000,0.988000,0.995000
691.000000,1.000000,0.986000,0.995000
692.000000,1.000000,0.985000,0.995000
693.000000,0.980000,0.974000,0.995000
694.000000,1.000000,0.980000,0.995000
695.000000,0.980000,0.977000,0.995000
696.000000,0.980000,0.980000,0.995000
