episode,discreward
13400,-20.5753266634
13500,-14.2669573302
13600,-17.4029430555
13700,-23.2277440054
13800,-20.0309262288
13900,-15.9900835019
14000,-20.7439411016
14100,-19.5205968715
14200,-17.2952916604
14300,-18.4617081905
14400,-25.7016280092
14500,-13.8070762610
14600,-20.0651012369
14700,-19.3714933652
14800,-18.6812296483
14900,-17.4756079570
15000,-18.5121305840
15100,-17.9388682699
15200,-18.6343122732
15300,-21.0027013905
15400,-16.6584718616
15500,-15.9682162879
15600,-19.4395597943
15700,-20.6201085763
15800,-24.3715566156
15900,-17.6802542570
16000,-19.2370924512
16100,-17.1050333530
16200,-20.2323476486
16300,-19.5371607237
16400,-17.4427913162
16500,-17.2664290639
16600,-18.0950758865
16700,-16.2977631692
16800,-14.5054733031
16900,-12.9767381334
17000,-23.4966030103
17100,-18.0810600941
17200,-17.1698816925
17300,-14.3132096815
17400,-17.1186018532
17500,-18.9359042321
17600,-17.3912507438
17700,-19.4583950928
17800,-18.2480705167
17900,-13.7216486531
18000,-19.5841175119
18100,-16.1270911389
18200,-16.7992472266
18300,-16.1688951476
18400,-23.9729027752
18500,-20.8316304826
18600,-16.1563024526
18700,-15.2159275984
18800,-19.1772422900
18900,-17.6929716434
19000,-16.4598922478
19100,-20.8769091015
19200,-11.1080238358
19300,-16.4200274946
19400,-15.3286171450
19500,-16.2976762512
19600,-21.0963435872
19700,-16.7388374770
19800,-16.3746813385
19900,-17.1063508511
20000,-17.4089461280
20100,-16.9045010801
20200,-14.7932601541
20300,-20.3674240718
20400,-21.3523077996
20500,-16.2832227248
20600,-13.7608271283
20700,-14.3241542913
20800,-26.8162051920
20900,-19.7736131800
21000,-16.9975486023
21100,-21.7220438271
21200,-20.8785324152
21300,-16.2907454891
21400,-13.2906606603
21500,-16.4955267601
21600,-13.6361216097
21700,-14.8804418015
21800,-18.2776807174
21900,-13.7541278319
22000,-18.6348985182
22100,-23.9443076098
22200,-20.5746300689
22300,-19.0288966130
22400,-13.5515360054
22500,-18.5752826133
22600,-16.7076299809
22700,-17.5544931819
22800,-19.1551913622
22900,-16.7383632775
23000,-19.3290394297
23100,-17.1496008393
23200,-16.5323526235
23300,-17.3234281621
23400,-17.8260579351
23500,-16.1823825557
23600,-21.4439133846
23700,-22.6456338255
23800,-14.0968973580
23900,-17.8131431011
24000,-18.8698512009
24100,-17.2965690675
24200,-18.9933801165
24300,-15.1264388600
24400,-19.1726348971
24500,-21.8589736520
24600,-20.2786509751
24700,-14.3434674228
24800,-14.1492249324
24900,-16.7789224845
25000,-15.0216531412
25100,-18.3662119227
25200,-19.2478599608
25300,-16.3201342712
25400,-13.3697632841
25500,-24.1206542039
25600,-20.3529359847
25700,-14.3986497647
25800,-16.9691079446
25900,-13.5258930901
26000,-20.2292529684
26100,-18.5000440274
26200,-19.2527840960
26300,-13.8541702206
26400,-17.8285558190
26500,-16.7734169761
26600,-14.9821596786
26700,-16.2163377842
26800,-17.7379994106
26900,-19.3845327082
27000,-18.9161584410
27100,-16.4208041804
27200,-14.4936498818
27300,-14.4863488878
27400,-16.2829861766
27500,-20.2999969615
27600,-19.3346459756
27700,-18.7543460106
27800,-16.7153114699
27900,-13.0814386849
28000,-17.8931886890
28100,-13.2704873941
28200,-14.4133401366
28300,-15.7914761819
28400,-17.7173837307
28500,-20.1515821004
28600,-14.5172714945
28700,-15.9267579690
28800,-16.4080800335
28900,-17.8285877957
29000,-14.3206803501
29100,-15.5616630348
29200,-11.4461248464
29300,-17.9084181441
29400,-15.6079319403
29500,-18.2359605941
29600,-24.4366837794
29700,-14.3138505924
29800,-14.7387137259
29900,-21.2371069749
30000,-18.9862210327
30100,-16.1793710220
30200,-17.7185901749
30300,-16.9503262872
30400,-19.5241859718
30500,-18.1049464077
30600,-14.2905708580
30700,-21.3935844730
30800,-15.5443082636
30900,-13.7258795009
31000,-13.4184240537
31100,-14.2950093042
31200,-15.1251330244
31300,-16.0733648319
31400,-14.5309137778
31500,-14.7356951010
31600,-13.5337570967
31700,-13.4019613777
31800,-15.2178038223
31900,-19.1154920864
32000,-11.6347416327
32100,-17.5705472655
32200,-15.3334841235
32300,-20.9067880556
32400,-14.2151036091
32500,-16.2408888198
32600,-16.8091113735
32700,-13.7782593289
32800,-14.6576664093
32900,-17.3231927241
33000,-17.2884813254
33100,-14.2931981700
33200,-15.8967997445
33300,-14.7412253128
33400,-13.8182477148
33500,-21.5223891578
33600,-20.8664409654
33700,-16.1188536057
33800,-19.2219999121
33900,-15.1313617058
34000,-15.2180259176
34100,-15.8476824315
34200,-17.3733709416
34300,-16.3974377061
34400,-18.9113258920
34500,-14.3169186483
34600,-12.9462414256
34700,-20.5828301789
34800,-14.7040445047
34900,-11.1945087526
35000,-16.4411291771
35100,-12.4645521017
35200,-13.6227351996
35300,-21.7665454853
35400,-17.0213003520
35500,-11.9552710769
35600,-17.5092730428
35700,-12.7989629471
35800,-14.4836151090
35900,-15.8884035485
36000,-12.6977254354
36100,-15.2638661279
36200,-15.6400694993
36300,-13.2279698903
36400,-14.5513046380
36500,-12.3084857579
36600,-12.3230454454
36700,-15.2514042961
36800,-12.1272262283
36900,-16.3392404920
37000,-16.5983884846
37100,-12.8629995354
37200,-13.5527179600
37300,-17.8780964150
37400,-13.1348062710
37500,-17.2540540543
37600,-13.8193278625
37700,-16.7065179996
37800,-21.8375015052
37900,-17.7985653054
38000,-17.5223376438
38100,-15.4325749695
38200,-14.9292152276
38300,-16.8358377566
38400,-17.6401587338
38500,-18.5621942815
38600,-19.4522044005
38700,-18.8845631216
38800,-13.7837151376
38900,-16.2394647902
39000,-15.5163730190
39100,-17.3738353446
39200,-15.6596690103
39300,-14.2183359110
39400,-18.4287871183
39500,-15.2149079476
39600,-11.8618384142
39700,-15.4358823293
39800,-14.7364452395
39900,-17.6390665602
40000,-20.3718252364
40100,-19.1807796197
40200,-20.9399957650
40300,-13.9844268615
40400,-13.5888960066
40500,-13.3300572203
40600,-17.9326074446
40700,-15.9146811532
40800,-15.0569274193
40900,-15.3156190620
41000,-16.1053864938
41100,-14.7512697741
41200,-17.0332670985
41300,-14.7324565665
41400,-18.2358220902
41500,-12.0847189042
41600,-14.9464315054
41700,-15.7195287879
41800,-11.6892492124
41900,-14.1806065614
42000,-19.1412456969
42100,-12.4269040274
42200,-12.1325899598
42300,-9.8488745353
42400,-15.3873932104
42500,-15.1934948981
42600,-14.2649723334
42700,-16.7536469502
42800,-14.0225307586
42900,-13.6958127995
43000,-17.0954487454
43100,-13.7502951176
43200,-12.1654675655
43300,-15.8358379230
43400,-11.0849434158
43500,-15.7778262369
43600,-15.7812229760
43700,-17.3820900796
43800,-15.3598113018
43900,-10.5074164483
44000,-11.5318472176
44100,-15.2807028982
44200,-10.6164603720
44300,-12.9710863094
44400,-18.2896000331
44500,-12.9366877923
44600,-20.1373909461
44700,-14.2582873234
44800,-10.7691910082
44900,-16.9007993950
45000,-15.9037678860
45100,-19.9251799475
45200,-15.4337600588
45300,-9.5806409168
45400,-10.7318814808
45500,-14.1439305807
45600,-16.7363225340
45700,-13.4387269332
45800,-13.4269526804
45900,-13.9553023702
46000,-13.0365657963
46100,-14.6244572516
46200,-14.7921912816
46300,-12.3075711588
46400,-16.5345498402
46500,-15.2047987346
46600,-19.2000971286
46700,-17.5457802163
46800,-12.2031772181
46900,-16.6583355076
47000,-12.0550396835
47100,-10.4408380603
47200,-12.0343808153
47300,-13.8234338181
47400,-11.1509281676
47500,-13.4595856672
47600,-12.7890263386
47700,-9.9462766892
47800,-14.8337898943
47900,-15.3627086095
48000,-11.8124658576
48100,-12.9297364338
48200,-9.8377643833
48300,-14.6783976921
48400,-12.1036934072
48500,-16.2651231261
48600,-16.2051243428
48700,-24.4586286209
48800,-15.7336805085
48900,-12.3366021664
49000,-12.7936146651
49100,-12.6435485942
49200,-14.5277152333
49300,-12.1294955582
49400,-15.1868816777
49500,-13.2660709438
49600,-15.2222392030
49700,-14.7806243212
49800,-14.2684267791
49900,-11.7323156217
50000,-10.7982941741
50100,-20.4022626602
50200,-13.8796704766
50300,-17.8320723636
50400,-14.7790290216
50500,-14.6456560345
50600,-13.3140470944
50700,-17.3503201282
50800,-14.3194891501
50900,-15.1080803297
51000,-12.8254829239
51100,-15.3420507150
51200,-16.4977703468
51300,-13.5304954237
51400,-10.9053064003
51500,-15.2634208089
51600,-13.2575537868
51700,-11.3510005119
51800,-13.3618136509
51900,-15.7794197374
52000,-18.0322737185
52100,-15.8705832415
52200,-13.8212624787
52300,-17.9579623177
52400,-17.2451839072
52500,-14.3289353243
52600,-14.8046656039
52700,-14.6106832522
52800,-14.8784839316
52900,-16.1452677881
53000,-13.0389280859
53100,-13.8777913748
53200,-14.0315132080
53300,-15.1405739979
53400,-12.3771212774
53500,-15.7685106075
53600,-17.2114335209
53700,-13.4645844956
53800,-14.5204049875
53900,-16.3413915821
54000,-17.2633242341
54100,-15.3979308948
54200,-15.1145333870
54300,-17.1861227432
54400,-10.7932574237
54500,-14.4284300534
54600,-10.6126061643
54700,-10.8365760859
54800,-11.5281224391
54900,-11.8140234902
55000,-11.7407185273
55100,-11.5728932267
55200,-9.2676044166
55300,-19.7125525405
55400,-12.8789662376
55500,-15.0957624038
55600,-16.5894178959
55700,-13.6031366372
55800,-10.3277179679
55900,-14.0370137052
56000,-15.8085727307
56100,-14.3809984740
56200,-12.3453830656
56300,-11.2569304840
56400,-12.8646258209
56500,-13.1990215578
56600,-14.9445570455
56700,-13.4142289627
56800,-11.8707936109
56900,-11.7421935410
57000,-21.0315031295
57100,-16.4188640282
57200,-15.3954270628
57300,-15.7079127418
57400,-16.1867535872
57500,-10.5759419937
57600,-12.0763967223
57700,-14.0328205778
57800,-12.4654198004
57900,-14.2177978877
58000,-16.1011384220
58100,-13.8226761451
58200,-20.4015956051
58300,-10.7879224385
58400,-10.5125644908
58500,-13.5473902336
58600,-13.1535630567
58700,-13.9175838219
58800,-10.4384729709
58900,-13.0342084566
59000,-13.3084658764
59100,-17.1650494349
59200,-14.7056900251
59300,-17.7026022151
59400,-15.3190033154
59500,-13.5670550056
59600,-20.2074646326
59700,-13.8788447600
59800,-13.1063979331
59900,-10.5891953041
60000,-14.7855595990
60100,-13.2762096361
60200,-10.6870456672
60300,-11.1780794255
60400,-14.4626081336
60500,-13.9886295404
60600,-14.3019989535
60700,-19.4377351975
60800,-11.3457916985
60900,-13.6198123082
61000,-10.8232027858
61100,-18.8266271872
61200,-14.4862792951
61300,-14.6616294754
61400,-10.3621382121
61500,-9.9940713024
61600,-16.1738201363
61700,-14.5544138587
61800,-16.0529573296
61900,-18.0815951058
62000,-9.0899817412
62100,-16.0650533266
62200,-12.6723759551
62300,-14.1079195006
62400,-17.9031556199
62500,-16.5805696630
62600,-12.0736305882
62700,-12.5967051613
62800,-23.5989022677
62900,-12.9119889160
63000,-16.1159159663
63100,-14.4023233882
63200,-12.4169487788
63300,-13.8739789177
63400,-16.7336393914
63500,-13.6404570377
63600,-15.6291739560
63700,-14.2402887208
63800,-9.2204927890
63900,-14.5578962873
64000,-10.4781583199
64100,-15.7211712187
64200,-13.3470916129
64300,-21.4584278881
64400,-12.9373631403
64500,-12.5797500039
64600,-15.7216711144
64700,-14.1380963616
64800,-8.7160153294
64900,-15.3421935341
65000,-16.6094935572
65100,-14.3406606328
65200,-14.9626662253
65300,-12.7644664835
65400,-15.9018379703
65500,-13.8789527076
65600,-12.1624923255
65700,-11.4811879834
65800,-17.8107948448
65900,-13.6069949937
66000,-11.0613850699
66100,-14.8644596415
66200,-14.7654616868
66300,-11.0176855229
66400,-13.6476271895
66500,-17.9563096002
66600,-10.6646619416
66700,-11.5366316901
66800,-10.2602793266
66900,-16.3423991982
67000,-19.1863330927
67100,-11.1085462889
67200,-11.4257047318
67300,-13.5562675142
67400,-12.4506138814
67500,-12.5856337071
67600,-12.4722039547
67700,-11.9863290565
67800,-11.9207511992
67900,-11.9339472843
68000,-11.6033975789
68100,-13.7054497608
68200,-14.4863511601
68300,-12.5482426068
68400,-11.3655741892
68500,-14.4419670907
68600,-17.8866044386
68700,-17.5473720239
68800,-14.3261737645
68900,-12.5266368374
69000,-15.7656863447
69100,-16.3915414931
69200,-13.1142698890
69300,-14.9437777716
69400,-13.2080734869
69500,-14.9691375326
69600,-15.5694600484
69700,-13.4263179214
69800,-11.4071493423
69900,-10.5603425925
70000,-12.4381366610
70100,-8.9961577601
70200,-9.9319505119
70300,-11.5198240672
70400,-13.0763870695
70500,-15.4340872846
70600,-14.2337469921
70700,-17.1017344160
70800,-16.0707654805
70900,-17.3148412284
71000,-13.8966291995
71100,-15.1994234241
71200,-12.8590802356
71300,-18.8870225467
71400,-15.7569526551
71500,-10.2270068249
71600,-16.4417985080
71700,-15.4882170054
71800,-13.2618427092
71900,-18.2156905617
72000,-13.0432153093
72100,-14.5592896095
72200,-14.0300962892
72300,-15.9789641470
72400,-15.3954190222
72500,-11.0115207020
72600,-11.0752288190
72700,-13.6945703106
72800,-14.4598759469
72900,-9.6654440162
73000,-11.3440830374
73100,-10.3246401623
73200,-11.2605332315
73300,-15.9236767044
73400,-13.9014599912
73500,-11.5966671678
73600,-16.2772006019
73700,-13.5127516225
73800,-12.0040512119
73900,-13.8078359305
74000,-13.1112597306
74100,-16.2607085805
74200,-12.3036136819
74300,-15.2188676993
74400,-13.3992584920
74500,-9.8099607150
74600,-15.4844566106
74700,-12.5981582082
74800,-14.2026855642
74900,-12.4535091616
75000,-7.5464269779
75100,-9.8401626761
75200,-15.6568500516
75300,-13.1299237776
75400,-13.8786671658
75500,-11.5463170527
75600,-17.5463320330
75700,-12.3774662697
75800,-15.5716792451
75900,-13.4272927309
76000,-12.1290533057
76100,-12.7611286639
76200,-11.7288099714
76300,-12.8707649691
76400,-16.6939267421
76500,-11.3320081293
76600,-13.3240792426
76700,-14.4084079228
76800,-18.6801709625
76900,-10.7331604838
77000,-10.9799126391
77100,-12.4072165296
77200,-10.3682634647
77300,-12.6411706207
77400,-14.6707767542
77500,-14.6717726980
77600,-12.1128133636
77700,-13.2832777291
77800,-8.8760013881
77900,-10.6932929974
78000,-11.4752280403
78100,-11.9901839840
78200,-12.2492142585
78300,-13.1065105838
78400,-13.5064262065
78500,-10.1560683675
78600,-11.8444906233
78700,-13.3297576704
78800,-11.7297199844
78900,-12.1523165956
79000,-7.9479901453
79100,-17.0524241020
79200,-11.5516260466
79300,-9.3694054541
79400,-14.5332292426
79500,-12.0561392836
79600,-17.8879517554
79700,-8.4910570832
79800,-11.3763569415
79900,-11.4936531688
80000,-14.9131773579
80100,-13.8480528864
80200,-11.2888053371
80300,-8.4855128219
80400,-14.9581718487
80500,-12.0138530134
80600,-14.8548759120
80700,-12.9891056761
80800,-15.8959034600
80900,-14.6072188347
81000,-14.0107553288
81100,-12.5604406994
81200,-12.9928656902
81300,-11.5876360367
81400,-13.0043998422
81500,-9.5264430427
81600,-10.3325068169
81700,-8.5453332657
81800,-13.2577862431
81900,-9.5069973714
82000,-11.0127690588
82100,-14.0103595199
82200,-10.8201796922
82300,-10.6598376952
82400,-12.7720363820
82500,-10.3276593719
82600,-18.3104576470
82700,-10.8352203561
82800,-11.8780319420
82900,-9.5775672832
83000,-11.5472139189
83100,-13.5438794575
83200,-17.8245333400
83300,-15.5539964925
83400,-17.5696288523
83500,-9.9043641281
83600,-12.6298260432
83700,-11.0530194808
83800,-10.9204878917
83900,-13.2593259507
84000,-14.0180639285
84100,-13.3942435915
84200,-11.8159343171
84300,-8.8630565726
84400,-14.2629008090
84500,-12.2113596511
84600,-13.1626047222
84700,-16.0915394144
84800,-16.9177299661
84900,-12.8656669873
85000,-17.5907972558
85100,-13.0439169659
85200,-14.2328115043
85300,-12.5456345976
85400,-17.2608626463
85500,-10.7716164599
85600,-11.1013980604
85700,-17.9976106854
85800,-12.5476774507
85900,-13.0919471224
86000,-15.4836727849
86100,-10.6376119390
86200,-17.3002683602
86300,-10.4510298778
86400,-13.8242010625
86500,-11.5572124373
86600,-11.0434288627
86700,-15.3363247415
86800,-13.4239084640
86900,-10.1051175203
87000,-13.8986869970
87100,-13.7604297508
87200,-12.1287920072
87300,-15.1235050545
87400,-11.4601012210
87500,-13.8747669788
87600,-14.3067073453
87700,-11.2621923150
87800,-13.2961219242
87900,-13.2382808578
88000,-13.0221586779
88100,-15.7575929379
88200,-11.1439649514
88300,-10.9593903273
88400,-13.3220978527
88500,-12.9882139711
88600,-12.3973081923
88700,-12.1146864603
88800,-9.8163614031
88900,-10.4445586437
89000,-11.1072670076
89100,-10.3574777700
89200,-15.5335449987
89300,-13.5550120673
89400,-13.1108197982
89500,-11.6008907664
89600,-10.3840785510
89700,-17.6144781703
89800,-8.1771204392
89900,-10.6816438650
90000,-12.1029758756
90100,-10.5579660874
90200,-14.1342940933
90300,-14.1214463507
90400,-9.4237786980
90500,-12.0594466907
90600,-12.8311105254
90700,-13.1717050965
90800,-12.5146979871
90900,-10.9047123220
91000,-11.2175439111
91100,-13.7907923780
91200,-10.3701870957
91300,-15.8609506401
91400,-13.9273720806
91500,-15.5270584991
91600,-9.9859168759
91700,-11.9939823817
91800,-9.2494822332
91900,-13.7012370376
92000,-11.5434727704
92100,-14.5375227451
92200,-11.4313076345
92300,-15.8003392783
92400,-12.4103717301
92500,-12.2732461938
92600,-11.8726199394
92700,-12.3047538862
92800,-12.1411690769
92900,-12.8664773955
93000,-12.6608817287
93100,-12.8935399733
93200,-11.7889051535
93300,-12.3513775069
93400,-11.1627250773
93500,-14.1366568783
93600,-15.3331095826
93700,-9.3995410862
93800,-14.4946531124
93900,-14.2733078208
94000,-13.3692191303
94100,-15.8064158528
94200,-15.1217231286
94300,-13.7555045975
94400,-12.9629847421
94500,-13.1242235225
94600,-11.0156796650
94700,-14.9679203206
94800,-9.2662836266
94900,-14.0514930299
95000,-14.2369429938
95100,-10.1789009009
95200,-13.3954084748
95300,-12.8484851530
95400,-13.5211893452
95500,-18.0722034848
95600,-11.3313179348
95700,-10.1033999327
95800,-15.0351449583
95900,-14.9998262158
96000,-12.5194532044
96100,-13.6236200349
96200,-11.5201523831
96300,-14.3657307468
96400,-14.8321549239
96500,-13.1020467767
96600,-14.2784440849
96700,-14.3493779612
96800,-10.9432490206
96900,-16.4121106374
97000,-13.3095149078
97100,-16.9014262910
97200,-15.8646346417
97300,-13.0839407587
97400,-11.1043491521
97500,-15.3814066947
97600,-15.4506497238
97700,-9.0008388357
97800,-12.6857776520
97900,-15.4837503766
98000,-18.9505685844
98100,-14.9992884535
98200,-10.9281989547
98300,-14.2238518078
98400,-10.1602542344
98500,-11.7119149447
98600,-20.5993951220
98700,-10.8309321551
98800,-10.9726376976
98900,-16.6640971860
99000,-16.8976143184
99100,-13.7352867376
99200,-13.8037682169
99300,-15.0122497519
99400,-9.4837697903
99500,-15.1499472086
99600,-12.8037048285
99700,-11.7728601675
99800,-15.8292663330
99900,-17.1285992256
100000,-9.8803576975
100100,-14.9885933418
100200,-9.8861121480
100300,-10.6360279167
100400,-15.5691734329
100500,-14.4451316244
100600,-12.1547535809
100700,-11.9701052210
100800,-8.3833932780
100900,-8.2174832468
101000,-14.0392087285
101100,-10.6557090688
101200,-9.9245913279
101300,-13.2077754360
101400,-14.9630923783
101500,-12.2608235388
101600,-10.2306235073
101700,-8.1105553857
101800,-10.7313428218
101900,-12.6435599723
102000,-10.9557278993
102100,-12.1271228624
102200,-12.8453024508
102300,-12.5652488395
102400,-12.5456525100
102500,-10.3034506529
102600,-10.5388612324
102700,-11.8639956808
102800,-17.3205155700
102900,-12.1771004297
103000,-19.4421636646
103100,-11.3678942432
103200,-11.5649620979
103300,-8.6194812752
103400,-12.1388089407
103500,-15.7127390828
103600,-9.7519184207
103700,-7.6931738483
103800,-14.2279067979
103900,-12.9990221227
104000,-16.0362874875
104100,-15.7537932155
104200,-10.8909496550
104300,-10.2679521291
104400,-19.0781946639
104500,-12.7255716497
104600,-10.3088187916
104700,-14.2109670800
104800,-16.1219518906
104900,-8.5456203379
105000,-13.0168404247
105100,-13.2808141148
105200,-13.7948346829
105300,-10.0991725544
105400,-15.2606400759
105500,-12.4498774517
105600,-13.7389072520
105700,-8.0653700142
105800,-10.1722539787
105900,-16.4557541962
106000,-17.0469608203
106100,-10.2773482976
106200,-12.2857118052
106300,-14.2689037089
106400,-14.5245559461
106500,-12.4937852835
106600,-10.3906095619
106700,-13.4239788473
106800,-12.4899842493
106900,-11.8012586323
107000,-10.3197108602
107100,-14.0809810733
107200,-11.8945498492
107300,-14.2949982243
107400,-12.3746122607
107500,-10.7194394343
107600,-10.7573951903
107700,-10.0381142666
107800,-18.9240107714
107900,-9.1760959216
108000,-14.8933060123
108100,-12.5267656888
108200,-10.5286166451
108300,-9.3030710920
108400,-18.2246564110
108500,-12.4997267105
108600,-11.3624141913
108700,-13.8238333796
108800,-11.9036699789
108900,-14.7346445379
109000,-10.4535119134
109100,-13.7543726551
109200,-11.6852239021
109300,-13.2126772220
109400,-10.5852998272
109500,-13.5633280763
109600,-15.2682923936
109700,-12.6739607757
109800,-9.7116735558
109900,-11.9701456566
110000,-13.1974394670
110100,-13.9073745142
110200,-13.1547874049
110300,-11.4189320983
110400,-9.9501842469
110500,-10.9083626352
110600,-10.1779935242
110700,-14.6403569444
110800,-12.6450895931
110900,-12.4729631872
111000,-10.6728827054
111100,-8.8491074719
111200,-9.9966692472
111300,-12.5254246529
111400,-8.4248044918
111500,-11.5380059430
111600,-10.3471730168
111700,-11.1708611221
111800,-12.8014777554
111900,-13.5686590902
112000,-12.0626220073
112100,-8.6957462089
112200,-13.2316611298
112300,-10.6640563832
112400,-14.3177989033
112500,-13.6573999985
112600,-8.8466302866
112700,-9.4941983251
112800,-13.3730979475
112900,-9.6423161938
113000,-10.6114989373
113100,-12.4429197366
113200,-15.5477379166
113300,-12.1700195555
113400,-16.0355726713
113500,-10.6815435272
113600,-9.5216628058
113700,-12.2159205673
113800,-9.6026983627
113900,-7.3367893746
114000,-13.5732069722
114100,-11.4486461040
114200,-13.5542708812
114300,-10.4490071355
114400,-10.8018408078
114500,-11.1754377813
114600,-11.0830018223
114700,-13.0646663017
114800,-10.9121111427
114900,-15.9568694994
115000,-11.8335121456
115100,-12.6340863365
115200,-13.5535159774
115300,-12.7910956189
115400,-11.1639453708
115500,-16.9561853965
115600,-8.9070569949
115700,-12.5686890304
115800,-11.4750339858
115900,-12.0043598676
116000,-10.7674793469
116100,-11.5831911212
116200,-11.8779030881
116300,-11.0329249989
116400,-10.8629745411
116500,-11.7340961561
116600,-15.9222132165
116700,-11.2082238361
116800,-11.9606344107
116900,-8.7028161104
117000,-17.3658873911
117100,-13.6597500894
117200,-18.8576436329
117300,-9.6128244576
117400,-12.1857593409
117500,-17.7915357294
117600,-10.5887814006
117700,-9.1839557936
117800,-10.7986658021
117900,-10.1763414926
118000,-15.5118059501
118100,-11.1434423647
118200,-12.3837301755
118300,-15.3527226319
118400,-10.7589189854
118500,-13.1905814967
118600,-10.9557611605
118700,-12.7004512251
118800,-13.0013791692
118900,-11.2741223854
119000,-13.2171385223
119100,-12.1802116055
119200,-13.1551880626
119300,-10.1824776350
119400,-12.1642323829
119500,-11.1174002637
119600,-11.7047308397
119700,-8.9811612119
119800,-10.3261267648
119900,-10.5161266397
120000,-14.5618467290
120100,-9.7313143304
120200,-10.4823219642
120300,-13.2596632598
120400,-10.9940958005
120500,-14.0721359219
120600,-14.4696750087
120700,-12.3656290743
120800,-15.3284086927
120900,-12.1752321372
121000,-11.8610084492
121100,-10.8267777083
121200,-10.7319121793
121300,-10.9842261617
121400,-14.0120903351
121500,-13.8053352259
121600,-13.7977540104
121700,-12.9494799032
121800,-8.7856356211
121900,-10.4872305889
122000,-9.8453178950
122100,-12.5310917792
122200,-10.9893112675
122300,-16.5687811697
122400,-10.3841780697
122500,-15.8785478824
122600,-10.6625037754
122700,-10.3821102503
122800,-9.2554257969
122900,-9.4411023997
123000,-14.4872009601
123100,-13.8181374997
123200,-10.8667676638
123300,-9.7382860594
123400,-10.8853070788
123500,-11.8641803658
123600,-17.5219935927
123700,-12.4044162665
123800,-11.6012730764
123900,-17.2971970358
124000,-10.3996043227
124100,-12.0958655648
124200,-9.3261473302
124300,-14.2898749359
124400,-14.7047987136
124500,-13.4771982927
124600,-13.0504319506
124700,-11.7948557976
124800,-10.1865400536
124900,-10.9672600654
125000,-17.6074401514
125100,-11.4569426330
125200,-12.4322127152
125300,-16.1357848959
125400,-17.1087797064
125500,-15.6274560385
125600,-17.7402187685
125700,-13.6779724137
125800,-14.9663521543
125900,-11.6558973719
126000,-15.2211824199
126100,-10.6213596979
126200,-9.7197263176
126300,-10.7190122275
126400,-9.4180487494
126500,-13.7238756914
126600,-13.9338416697
126700,-9.5722427712
126800,-10.4542974207
126900,-11.6935339239
127000,-13.2646918613
127100,-12.3426266591
127200,-13.8151759385
