iteration,discreward
5000,-0.0370736320
5020,-0.0561886057
5040,-0.0330484414
5060,-0.0217777919
5080,-0.0900487926
5100,-0.0638235333
5120,-0.0699075542
5140,-0.0415477849
5160,-0.1170832572
5180,-0.1965888855
5200,-0.0448368574
5220,-0.0322840339
5240,-0.0301796433
5260,-0.0435155603
5280,-0.0527879320
5300,-0.0382125820
5320,-0.0681108500
5340,-0.0662048712
5360,-0.0605405073
5380,-0.1437035849
5400,-0.0287005125
5420,-0.0340067305
5440,-0.0538698523
5460,-0.0177197484
5480,-0.0554388070
5500,-0.0333814327
5520,-0.0622692581
5540,-0.0521971135
5560,-0.0247387653
5580,-0.0496995907
5600,-0.0205859072
5620,-0.0340277282
5640,-0.0232452981
5660,-0.0306137976
5680,-0.0764472760
5700,-0.0546362762
5720,-0.0318657822
5740,-0.0634068359
5760,-0.0563316851
5780,-0.0512584622
5800,-0.0310446217
5820,-0.0273398940
5840,-0.0328592675
5860,-0.0407386791
5880,-0.0475235556
5900,-0.0320292573
5920,-0.0633620967
5940,-0.0798891698
5960,-0.0365767738
5980,-0.0722819562
6000,-0.1113271290
6020,-0.0509476500
6040,-0.0374150916
6060,-0.0340704171
6080,-0.0545275161
6100,-0.0449991183
6120,-0.0681859298
6140,-0.0420528793
6160,-0.0204051955
6180,-0.0461686895
6200,-0.0197244135
6220,-0.0355246375
6240,-0.0305693938
6260,-0.0325735874
6280,-0.0453646708
6300,-0.0249542271
6320,-0.0919753538
6340,-0.0896482961
6360,-0.0564116950
6380,-0.0507308107
6400,-0.0460059695
6420,-0.0363141268
6440,-0.0376268043
6460,-0.0350301247
6480,-0.0198878050
6500,-0.0269715555
6520,-0.0368281120
6540,-0.0433719621
6560,-0.0577840160
6580,-0.1495452051
6600,-0.1455257010
6620,-0.0976546788
6640,-0.1143128340
6660,-0.0468728515
6680,-0.0458608511
6700,-0.0332897535
6720,-0.0301179484
6740,-0.0687578136
6760,-0.0388212757
6780,-0.0437462170
6800,-0.0404557169
6820,-0.0482255499
6840,-0.0695019385
6860,-0.0834059046
6880,-0.0741062541
6900,-0.0652235907
6920,-0.0528482747
6940,-0.0368475833
6960,-0.0170624728
6980,-0.0333580160
7000,-0.0350042040
7020,-0.0271752754
7040,-0.0360638021
7060,-0.0472741234
7080,-0.0476861197
7100,-0.0406368976
7120,-0.0410103192
7140,-0.0564975401
7160,-0.0213932225
7180,-0.0548865285
7200,-0.0534547954
7220,-0.0560815515
7240,-0.0472053647
7260,-0.0878841127
7280,-0.0454335223
7300,-0.0460700152
7320,-0.0645891590
7340,-0.0245299079
7360,-0.0403069635
7380,-0.0897703587
7400,-0.0290972418
7420,-0.0220198221
7440,-0.0496559233
7460,-0.0649725823
7480,-0.0774051800
7500,-0.0629601522
7520,-0.0689227679
7540,-0.0729795167
7560,-0.0436161982
7580,-0.0220230005
7600,-0.0265937633
7620,-0.0396075061
7640,-0.0321479952
7660,-0.0348135554
7680,-0.0417388883
7700,-0.0325232594
7720,-0.0647665488
7740,-0.0412974751
7760,-0.0525829442
7780,-0.0413554385
7800,-0.0242970444
7820,-0.0233125408
7840,-0.0266990133
7860,-0.0411346387
7880,-0.0569831446
7900,-0.0184900019
7920,-0.0600635949
7940,-0.0202467590
7960,-0.0497540927
7980,-0.0309245625
8000,-0.0662512771
8020,-0.0669920731
8040,-0.1362345325
8060,-0.0738216910
8080,-0.0797407941
8100,-0.0468848278
8120,-0.0404006998
8140,-0.0428577650
8160,-0.0471533515
8180,-0.0615405233
8200,-0.0939819542
8220,-0.0623106293
8240,-0.0542499573
8260,-0.0717082735
8280,-0.0802980078
8300,-0.0290873234
8320,-0.0671425656
8340,-0.0372937275
8360,-0.0314613521
8380,-0.0426816600
8400,-0.0605110052
8420,-0.0212684359
8440,-0.0334113848
8460,-0.0334015528
8480,-0.0547702676
8500,-0.0356679863
8520,-0.0335868710
8540,-0.0615618673
8560,-0.0404000180
8580,-0.0562725382
8600,-0.0525886096
8620,-0.0370060299
8640,-0.0573135123
8660,-0.0578587090
8680,-0.0764303277
8700,-0.0355085313
8720,-0.0152985568
8740,-0.0360385769
8760,-0.0470221934
8780,-0.0479200971
8800,-0.0336737293
8820,-0.0204174220
8840,-0.0240999691
8860,-0.0157968571
8880,-0.0274951544
8900,-0.0279748840
8920,-0.0579111874
8940,-0.0559250487
8960,-0.0771909139
8980,-0.0371627742
9000,-0.0380621811
9020,-0.0370103916
9040,-0.0335896680
9060,-0.0299186779
9080,-0.0182541721
9100,-0.0342682552
9120,-0.0427379712
9140,-0.0215929826
9160,-0.0299800878
9180,-0.0438685914
9200,-0.0292136103
9220,-0.0696931708
9240,-0.0624686291
9260,-0.0596712936
9280,-0.0403535235
9300,-0.0492896778
9320,-0.0387647730
9340,-0.0471979743
9360,-0.0610419989
9380,-0.0244002784
9400,-0.0849923229
9420,-0.0309863191
9440,-0.0384681214
9460,-0.0788376504
9480,-0.0498366589
9500,-0.0449270688
9520,-0.0321446731
9540,-0.0347134063
9560,-0.0242509075
9580,-0.0650360461
9600,-0.0950115566
9620,-0.0601426248
9640,-0.0278018590
9660,-0.0183539507
9680,-0.0282887494
9700,-0.0270260895
9720,-0.0226458179
9740,-0.0727132082
9760,-0.0310237730
9780,-0.0461177902
9800,-0.0293657562
9820,-0.0216246561
9840,-0.0421567630
9860,-0.0508570798
9880,-0.1111338420
9900,-0.0381644327
9920,-0.0455643330
9940,-0.0242064408
9960,-0.0428938249
9980,-0.0520677291
10000,-0.1260011637
10020,-0.1257431718
10040,-0.0910151669
10060,-0.0720301115
10080,-0.0326131572
10100,-0.0731720157
10120,-0.0247953633
10140,-0.0727959983
10160,-0.0466365202
10180,-0.0291630244
10200,-0.0257653591
10220,-0.0481215272
10240,-0.0351028649
10260,-0.0439714304
10280,-0.0531124468
10300,-0.0523134033
10320,-0.0454995241
10340,-0.0521270105
10360,-0.0420680209
10380,-0.0412440836
10400,-0.0821165268
10420,-0.0413158000
10440,-0.0489596811
10460,-0.0421362360
10480,-0.0574558557
10500,-0.0663314638
10520,-0.0727142468
10540,-0.0558004906
10560,-0.0284408573
10580,-0.0523210205
10600,-0.0413224083
10620,-0.0397403529
10640,-0.0503018684
10660,-0.0712472504
10680,-0.0582054120
10700,-0.0259228102
10720,-0.0615475807
10740,-0.0439334979
10760,-0.0808885735
10780,-0.0305015766
10800,-0.0293702657
10820,-0.0607375581
10840,-0.0721384293
10860,-0.0248346900
10880,-0.0247078701
10900,-0.0390153797
10920,-0.0247926745
10940,-0.0483755183
10960,-0.0374122309
10980,-0.0560249568
11000,-0.0673862455
11020,-0.0329194188
11040,-0.0470389233
11060,-0.0467009658
11080,-0.0215854817
11100,-0.0563952281
11120,-0.0436561228
11140,-0.0366435200
11160,-0.0307426743
11180,-0.0518278487
11200,-0.0331484301
11220,-0.0546597338
11240,-0.0483430128
11260,-0.0404888007
11280,-0.0666534350
11300,-0.0506178489
11320,-0.0232768199
11340,-0.0514760230
11360,-0.0181737310
11380,-0.0692484829
11400,-0.0488308383
11420,-0.0524052672
11440,-0.0836615298
11460,-0.0466183678
11480,-0.0585401670
11500,-0.0488577596
11520,-0.0229548013
11540,-0.0634852712
11560,-0.0316211980
11580,-0.0894480987
11600,-0.0789356386
11620,-0.0853493905
11640,-0.0386200247
11660,-0.0327639680
11680,-0.0324477831
11700,-0.0242346107
11720,-0.0366217997
11740,-0.0551320778
11760,-0.0558165891
11780,-0.0372927788
11800,-0.0461754370
11820,-0.0333371410
11840,-0.0252100173
11860,-0.0468566803
11880,-0.0636623187
11900,-0.0504390347
11920,-0.1933907629
11940,-0.0458316102
11960,-0.0418698308
11980,-0.0277452880
12000,-0.0986286953
12020,-0.1333146232
12040,-0.1771537917
12060,-0.0819916499
12080,-0.0676265571
12100,-0.0238915532
12120,-0.0402829375
12140,-0.0649836782
12160,-0.0335828348
12180,-0.0569490945
12200,-0.0489768621
12220,-0.0384505199
12240,-0.0833496194
12260,-0.0662740610
12280,-0.0602799512
12300,-0.0568288208
12320,-0.0569267293
12340,-0.0565701272
12360,-0.0471009551
12380,-0.0254737335
12400,-0.0384330878
12420,-0.0377104464
12440,-0.0231521347
12460,-0.0297707823
12480,-0.0595434818
12500,-0.0623281965
12520,-0.0334548499
12540,-0.0312251799
12560,-0.0350521366
12580,-0.0442678048
12600,-0.0672083184
12620,-0.0465045276
12640,-0.0621303511
12660,-0.0342073847
12680,-0.0432867483
12700,-0.0344831043
12720,-0.0415740577
12740,-0.0889486176
12760,-0.1024760646
12780,-0.1036015876
12800,-0.1300687859
12820,-0.0735298745
12840,-0.1025676447
12860,-0.0376435941
12880,-0.0198182883
12900,-0.0308213912
12920,-0.0386905957
12940,-0.0143503095
12960,-0.0480621431
12980,-0.0339647924
13000,-0.0304498141
13020,-0.0127086144
13040,-0.0435548697
13060,-0.0454362017
13080,-0.0564552994
13100,-0.0396289022
13120,-0.0380300234
13140,-0.0345708450
13160,-0.0288926883
13180,-0.0291814713
13200,-0.0326823344
13220,-0.0319141764
13240,-0.0356352884
13260,-0.0538779714
13280,-0.0286850279
13300,-0.0305685722
13320,-0.0525920102
13340,-0.1112805282
13360,-0.0701901705
13380,-0.0589055854
13400,-0.0679272959
13420,-0.1047953208
13440,-0.0664996287
13460,-0.0744004017
13480,-0.0585297638
13500,-0.0306342820
13520,-0.0586658698
13540,-0.0442422497
13560,-0.0512165886
13580,-0.0311178630
13600,-0.0259678591
13620,-0.0296581383
13640,-0.0223482008
13660,-0.0405312517
13680,-0.0150886307
13700,-0.0312110482
13720,-0.0241215025
13740,-0.0304632370
13760,-0.0397501957
13780,-0.0500432933
13800,-0.0619380050
13820,-0.0709822568
13840,-0.0431634923
13860,-0.0363126668
13880,-0.0457874302
13900,-0.0582132311
13920,-0.0178783080
13940,-0.1013998882
13960,-0.0628310720
13980,-0.0395054412
14000,-0.0350899195
14020,-0.0414356718
14040,-0.0217657377
14060,-0.0249210877
14080,-0.0281872153
14100,-0.0300669916
14120,-0.0090548033
14140,-0.0463216733
14160,-0.0194444098
14180,-0.0346065250
14200,-0.0559828124
14220,-0.0466227515
14240,-0.0894361117
14260,-0.1230742646
14280,-0.0683393791
14300,-0.0775979461
14320,-0.0483925787
14340,-0.0310855348
14360,-0.0182534830
14380,-0.0186586642
14400,-0.0089326946
14420,-0.0563354644
14440,-0.0304365830
14460,-0.0168611155
14480,-0.0231094072
14500,-0.0426038814
14520,-0.0172830643
14540,-0.0316527241
14560,-0.0212105923
14580,-0.0347764255
14600,-0.0426955908
14620,-0.0352129763
14640,-0.0353881532
14660,-0.0531078784
14680,-0.0386130596
14700,-0.0084314830
14720,-0.0562925287
14740,-0.0627771506
14760,-0.0604202403
14780,-0.0716275855
14800,-0.0602597850
14820,-0.0600406294
14840,-0.0327755763
14860,-0.0379819481
14880,-0.0253791905
14900,-0.0413377543
14920,-0.0286230531
14940,-0.0300027915
14960,-0.0282412120
14980,-0.0308756706
15000,-0.0344598734
15020,-0.0409992405
15040,-0.0337091862
15060,-0.0202191010
15080,-0.0285603742
15100,-0.0437894293
15120,-0.0320073408
15140,-0.0286496137
15160,-0.0445296309
15180,-0.0428345227
15200,-0.0493914741
15220,-0.0249642418
15240,-0.0459390774
15260,-0.0309043882
15280,-0.0491327680
15300,-0.0414637924
15320,-0.0392858303
15340,-0.0262282157
15360,-0.0377295008
15380,-0.0367527472
15400,-0.0306411254
15420,-0.0087764027
15440,-0.0434301118
15460,-0.0202635096
15480,-0.0370653239
15500,-0.0459712800
15520,-0.0417088937
15540,-0.0270065355
15560,-0.0451564482
15580,-0.0474491766
15600,-0.0316486487
15620,-0.0283776279
15640,-0.0367191598
15660,-0.0455675115
15680,-0.0511313135
15700,-0.0548841045
15720,-0.0572546561
15740,-0.0356245819
15760,-0.0279500566
15780,-0.0283380000
15800,-0.0389294682
15820,-0.0525781079
15840,-0.0531056241
15860,-0.0470595135
15880,-0.0453558115
15900,-0.0664247068
15920,-0.0651408652
15940,-0.0786694259
15960,-0.0503176588
15980,-0.0450483298
16000,-0.0532894693
16020,-0.0594926499
16040,-0.0350196307
16060,-0.0114417389
16080,-0.0500853904
16100,-0.0330228318
16120,-0.0433240516
16140,-0.0427171917
16160,-0.0252350498
16180,-0.0400791531
16200,-0.0277508883
16220,-0.0271896956
16240,-0.0370278841
16260,-0.0521599721
16280,-0.0319267214
16300,-0.0285573587
16320,-0.0342323453
16340,-0.0482091190
16360,-0.0389870957
16380,-0.0363700702
16400,-0.0289559265
16420,-0.0418687411
16440,-0.0516136393
16460,-0.0398209516
16480,-0.0635914091
16500,-0.0402192252
16520,-0.0317983653
16540,-0.0471654635
16560,-0.0251477187
16580,-0.0212783819
16600,-0.0579905172
16620,-0.0508822914
16640,-0.0459519695
16660,-0.0181921186
16680,-0.0265115260
16700,-0.0359787659
16720,-0.0426565865
16740,-0.0259396755
16760,-0.0273593145
16780,-0.0201340102
16800,-0.0546963947
16820,-0.0536550688
16840,-0.0278926345
16860,-0.0300448978
16880,-0.0574946323
16900,-0.0273942275
16920,-0.0467675027
16940,-0.0406258774
16960,-0.0300512667
16980,-0.0262496234
17000,-0.0240663718
17020,-0.0425810236
17040,-0.0408544605
17060,-0.0312784752
17080,-0.0306707106
17100,-0.0207651256
17120,-0.0450132751
17140,-0.0242901102
17160,-0.0475232631
17180,-0.0300778609
17200,-0.0623261159
17220,-0.0406566001
17240,-0.0495443585
17260,-0.0444839246
17280,-0.0316045309
17300,-0.0374565564
17320,-0.0488261594
17340,-0.0395677962
17360,-0.0394107792
17380,-0.0187564095
17400,-0.0574258825
17420,-0.0105278572
17440,-0.0449657666
17460,-0.0371641459
17480,-0.0401541812
17500,-0.0307314690
17520,-0.0413182646
17540,-0.0161538939
17560,-0.0650139053
17580,-0.0571518070
17600,-0.0239559379
17620,-0.0283466467
17640,-0.0493253991
17660,-0.0415443215
17680,-0.0633110348
17700,-0.0355866500
17720,-0.0542265379
17740,-0.0510651320
17760,-0.0604279019
17780,-0.0392070233
17800,-0.0781409822
17820,-0.0949230440
17840,-0.0691022607
17860,-0.0580212939
17880,-0.0386278871
17900,-0.0795984359
17920,-0.1008957246
17940,-0.0431671866
17960,-0.0453494075
17980,-0.0415916003
18000,-0.0178138269
18020,-0.0458504768
18040,-0.0443225917
18060,-0.0405155936
18080,-0.0152882316
18100,-0.0336589105
18120,-0.0351918059
18140,-0.0383048005
18160,-0.0225951064
18180,-0.0205073341
18200,-0.0468974804
18220,-0.0360623551
18240,-0.0727701765
18260,-0.0392822434
18280,-0.0301352319
18300,-0.0421426429
18320,-0.0226017694
18340,-0.0257762636
18360,-0.0237855945
18380,-0.0171461817
18400,-0.0105018761
18420,-0.0566366267
18440,-0.0730460415
18460,-0.0613001409
18480,-0.0367782286
18500,-0.0428942889
18520,-0.0245096323
18540,-0.0150531454
18560,-0.0314418325
18580,-0.0204345211
18600,-0.0338738324
18620,-0.0378291913
18640,-0.0484354393
18660,-0.0674979994
18680,-0.0733178448
18700,-0.0483922780
18720,-0.0527559371
18740,-0.0538033606
18760,-0.0422870139
18780,-0.0372930607
18800,-0.0427886435
18820,-0.0545614037
18840,-0.0410802914
18860,-0.0418414615
18880,-0.0322270392
18900,-0.0547343341
18920,-0.0515917518
18940,-0.0626717964
18960,-0.0355230734
18980,-0.0502997292
19000,-0.0337940869
19020,-0.0632135716
19040,-0.0376350185
19060,-0.0367939272
19080,-0.0686731208
19100,-0.0510311558
19120,-0.0366510441
19140,-0.0431749057
19160,-0.0401258706
19180,-0.0345193439
19200,-0.0393765863
19220,-0.0367137003
19240,-0.0245904377
19260,-0.0311997392
19280,-0.0526076233
19300,-0.0373268154
19320,-0.0778421416
19340,-0.0569200071
19360,-0.0466362201
19380,-0.0339852770
19400,-0.0523564590
19420,-0.0657686639
19440,-0.0654538131
19460,-0.0734899468
19480,-0.0469665567
19500,-0.0388543149
19520,-0.0160179823
19540,-0.0200014888
19560,-0.0314159372
19580,-0.0287524483
19600,-0.0331541169
19620,-0.0574194147
19640,-0.0648351872
19660,-0.0548899075
19680,-0.0340336022
19700,-0.0169304630
19720,-0.0348134714
19740,-0.0192913445
19760,-0.0280500008
19780,-0.0225495839
19800,-0.0466549902
19820,-0.0613445488
19840,-0.0658507162
19860,-0.0314589422
19880,-0.0285607984
19900,-0.0599732145
19920,-0.0300131412
19940,-0.0476297316
19960,-0.0563503234
19980,-0.0473912986
20000,-0.0394787452
20020,-0.0388426425
20040,-0.0485913079
20060,-0.0559674817
20080,-0.0493399774
20100,-0.0265570352
20120,-0.0519919915
20140,-0.0956566928
20160,-0.1191485648
20180,-0.0934934699
20200,-0.0909188017
20220,-0.0657477934
20240,-0.0532207251
20260,-0.0657130342
20280,-0.0466879896
20300,-0.0170381259
20320,-0.0436455938
20340,-0.0454808000
20360,-0.0603455482
20380,-0.0363060365
20400,-0.0860031535
20420,-0.0545635251
20440,-0.0383481830
20460,-0.0443101773
20480,-0.0477247930
20500,-0.0419502927
20520,-0.0235190165
20540,-0.0327900429
20560,-0.0455154706
20580,-0.0483121362
20600,-0.0296008826
20620,-0.0284450657
20640,-0.0602619088
20660,-0.0273540031
20680,-0.0240014084
20700,-0.0781354643
20720,-0.0663432944
20740,-0.0183125117
20760,-0.0286330589
20780,-0.0211677132
20800,-0.0366795549
20820,-0.0131870206
20840,-0.0610361725
20860,-0.0231304650
20880,-0.0180832039
20900,-0.0312803050
20920,-0.0362034789
20940,-0.0625460422
20960,-0.0348251112
20980,-0.0226746600
21000,-0.0462326093
21020,-0.0783312159
21040,-0.0783703815
21060,-0.0866177544
21080,-0.0868205455
21100,-0.0530170850
21120,-0.0371261033
21140,-0.0237556573
21160,-0.0400660355
21180,-0.0300062193
21200,-0.0325856255
21220,-0.0748926547
21240,-0.0517151125
21260,-0.0386159833
21280,-0.0684481077
21300,-0.0468611650
21320,-0.1171689823
21340,-0.0815115498
21360,-0.0296707300
21380,-0.0454394214
21400,-0.0258766386
21420,-0.0388689109
21440,-0.0514010561
21460,-0.0460814722
21480,-0.0397666381
21500,-0.0540018509
21520,-0.0654075321
21540,-0.0334767745
21560,-0.0403695866
21580,-0.0297947031
21600,-0.0229984983
21620,-0.0374769368
21640,-0.0375391274
21660,-0.0192140918
21680,-0.0165048635
21700,-0.0330118520
21720,-0.0388208668
21740,-0.0485672290
21760,-0.0258485453
21780,-0.0290115445
21800,-0.0374004662
21820,-0.0256815928
21840,-0.0261347017
21860,-0.0407519271
21880,-0.0484775574
21900,-0.0495864143
21920,-0.0461115273
21940,-0.0498034061
21960,-0.0329221822
21980,-0.0373711226
22000,-0.0327561301
22020,-0.0545214130
22040,-0.0415906675
22060,-0.0679338530
22080,-0.0457395351
22100,-0.0262913727
22120,-0.0377029771
22140,-0.0436176541
22160,-0.0387111888
22180,-0.0455790821
22200,-0.0310436516
22220,-0.0426314926
22240,-0.0464945120
22260,-0.0301875540
22280,-0.0339235221
22300,-0.0443645387
22320,-0.0365879625
22340,-0.0501794877
22360,-0.0253316669
22380,-0.0530462084
22400,-0.0311731989
22420,-0.0417158006
22440,-0.0417755996
22460,-0.0431119953
22480,-0.0542815575
22500,-0.0359920152
22520,-0.0319120312
22540,-0.0175519901
22560,-0.0274721622
22580,-0.0514460879
22600,-0.0164793015
22620,-0.0318670878
22640,-0.0293572795
22660,-0.0407691686
22680,-0.0241783132
22700,-0.0138477453
22720,-0.0136608790
22740,-0.0293606682
22760,-0.0373608239
22780,-0.0362043804
22800,-0.0495232095
22820,-0.0682830340
22840,-0.0286665624
22860,-0.0274214080
22880,-0.0385003709
22900,-0.0393713832
22920,-0.0390050500
22940,-0.0420713224
22960,-0.0772655356
22980,-0.0689104055
23000,-0.0792644714
23020,-0.0410690612
23040,-0.0308996190
23060,-0.0312308940
23080,-0.0322233832
23100,-0.0189565571
23120,-0.0332857335
23140,-0.0206917780
23160,-0.0356267955
23180,-0.0485931634
23200,-0.0585987873
23220,-0.0431584735
23240,-0.0079336375
23260,-0.0275866793
23280,-0.0163512145
23300,-0.0355961017
23320,-0.0250622558
23340,-0.0602343343
23360,-0.0371891224
23380,-0.0473152483
23400,-0.0413103821
23420,-0.0628091622
23440,-0.0415708607
23460,-0.0358438589
23480,-0.0491885566
23500,-0.0354407406
23520,-0.0261652174
23540,-0.0504299228
23560,-0.0374381774
23580,-0.0198873197
23600,-0.0133444611
23620,-0.0296775545
23640,-0.0276447294
23660,-0.0141646533
23680,-0.0301528618
23700,-0.0569260369
23720,-0.0265479428
23740,-0.0199303796
23760,-0.0296433212
23780,-0.0387746429
23800,-0.0245293453
23820,-0.0456331576
23840,-0.0385498979
23860,-0.0332711039
23880,-0.0232409462
23900,-0.0364973449
23920,-0.0396973746
23940,-0.0256061894
23960,-0.0229235390
23980,-0.0438877426
24000,-0.0397509411
24020,-0.0280688696
24040,-0.0249745455
24060,-0.0328341269
24080,-0.0285318296
24100,-0.0720950997
24120,-0.0325456103
24140,-0.0508312860
24160,-0.0464667534
24180,-0.0577615429
24200,-0.0604816054
24220,-0.0772097582
24240,-0.0248673314
24260,-0.0113807912
24280,-0.0191732872
24300,-0.0287943429
24320,-0.0526905366
24340,-0.0386999077
24360,-0.0517078168
24380,-0.0681654107
24400,-0.0681649259
24420,-0.0468688272
24440,-0.0488736183
24460,-0.0624270288
24480,-0.0567226898
24500,-0.0690458262
24520,-0.0626162021
24540,-0.0496839093
24560,-0.0446705609
24580,-0.0626334722
24600,-0.0462351677
24620,-0.0753998824
24640,-0.0708424527
24660,-0.0364037395
24680,-0.0458973552
24700,-0.0404595984
24720,-0.0435492326
24740,-0.0331496829
24760,-0.0563603967
24780,-0.0750592934
24800,-0.0490132487
24820,-0.0371954215
24840,-0.0235872287
24860,-0.0274820017
24880,-0.0532068677
24900,-0.0376553429
24920,-0.0328223398
24940,-0.0250942583
24960,-0.0228837329
24980,-0.0409833817
25000,-0.0427772606
25020,-0.0545743822
25040,-0.0587779127
25060,-0.0386573650
25080,-0.0377246636
25100,-0.0610300184
25120,-0.0277020303
25140,-0.0265179883
25160,-0.0091606447
25180,-0.0550027755
25200,-0.0235264368
25220,-0.0349353183
25240,-0.0494923199
25260,-0.0404454760
25280,-0.0222630962
25300,-0.0627257278
25320,-0.0308721182
25340,-0.0211414814
25360,-0.0224848991
25380,-0.0055257699
25400,-0.0767217857
25420,-0.0516233049
25440,-0.0257232862
25460,-0.0461181360
25480,-0.0263142163
