iteration,discreward
6160,-1.2162667375
6180,-1.2467715356
6200,-1.3082793109
6220,-1.3604037556
6240,-1.2345154173
6260,-1.1069750010
6280,-1.1869538332
6300,-1.4234791082
6320,-1.4574847260
6340,-1.0929104163
6360,-1.1330357573
6380,-1.0713713903
6400,-1.1258507661
6420,-1.2100580696
6440,-1.1235829503
6460,-1.2103270429
6480,-1.2120019585
6500,-1.1621029924
6520,-1.1688390419
6540,-1.2838400052
6560,-1.0750604452
6580,-1.2912414488
6600,-1.1122599401
6620,-1.0012176698
6640,-1.1249170234
6660,-1.2002813325
6680,-1.2356994280
6700,-1.1767418040
6720,-1.1803875007
6740,-1.1567850270
6760,-1.1682593261
6780,-1.1569362944
6800,-1.0940635230
6820,-1.1312149970
6840,-1.0140954443
6860,-1.0830957433
6880,-1.0816437655
6900,-1.0669346689
6920,-1.1093995113
6940,-1.1648446254
6960,-1.2202659196
6980,-1.1134857272
7000,-1.0729702059
7020,-1.2156451159
7040,-1.3202609729
7060,-1.1735708914
7080,-1.4932935873
7100,-1.1709358080
7120,-1.1629076508
7140,-1.2371986973
7160,-1.2063675074
7180,-1.3053068728
7200,-1.3106649525
7220,-1.1623616237
7240,-1.1146035130
7260,-1.4205857605
7280,-1.2900358899
7300,-1.4623232291
7320,-1.4680994551
7340,-1.2224071328
7360,-1.0990558232
7380,-1.2773261866
7400,-1.2283931572
7420,-1.2784362056
7440,-1.0891766316
7460,-1.2501234159
7480,-1.1360242387
7500,-1.3031349920
7520,-1.2833372918
7540,-1.1225374257
7560,-1.3582542107
7580,-1.2188286612
7600,-1.0875267598
7620,-0.9911304863
7640,-0.9901467139
7660,-1.2225225616
7680,-1.1254466844
7700,-1.1013293473
7720,-1.1246062133
7740,-1.0998011692
7760,-1.2766579818
7780,-1.1886625100
7800,-1.3020903790
7820,-1.1294394898
7840,-1.1737965444
7860,-1.1395196363
7880,-1.0350396595
7900,-1.2345489419
7920,-1.3361073531
7940,-1.1505382867
7960,-1.1205680038
7980,-1.1319360122
8000,-1.1416755022
8020,-1.0804923442
8040,-0.9990514007
8060,-1.1566434327
8080,-1.0352522687
8100,-1.1822295841
8120,-1.1216730720
8140,-1.2780042475
8160,-1.2896784791
8180,-1.4980294887
8200,-1.4107686997
8220,-1.1658562720
8240,-1.2578847634
8260,-1.1326304679
8280,-1.2290672929
8300,-1.1600245275
8320,-1.0746654829
8340,-1.1956980694
8360,-1.1557696793
8380,-1.0320700451
8400,-1.0931581761
8420,-1.1555326724
8440,-1.0671329476
8460,-1.0151223915
8480,-1.0699336755
8500,-1.1361269969
8520,-1.0968086629
8540,-1.0457102695
8560,-1.1451035717
8580,-1.1322896753
8600,-1.1847428041
8620,-1.2214924556
8640,-1.0970070328
8660,-1.0333750054
8680,-0.9858913148
8700,-1.0511804017
8720,-1.2807826278
8740,-1.0987425974
8760,-1.1280902173
8780,-1.1700482434
8800,-1.1077093918
8820,-1.0034952934
8840,-1.0423611184
8860,-1.2528584001
8880,-1.1935573318
8900,-1.2629095029
8920,-1.1524542920
8940,-1.1588171546
8960,-1.0286481181
8980,-0.9749189530
9000,-1.0655679778
9020,-1.2697462131
9040,-1.2083813038
9060,-1.3286670275
9080,-1.2883990211
9100,-1.2513543773
9120,-1.2511424045
9140,-1.2126112936
9160,-1.1506610274
9180,-1.2853427506
9200,-1.1199363479
9220,-1.0754495241
9240,-1.3551557748
9260,-1.2607923815
9280,-1.0565600931
9300,-1.0663185250
9320,-1.2706860328
9340,-1.1471029422
9360,-1.1571431534
9380,-1.0323848205
9400,-0.9514449144
9420,-1.0553178854
9440,-1.0798461860
9460,-0.9700410076
9480,-1.1080496046
9500,-1.1000772303
9520,-1.1428775466
9540,-1.0704798705
9560,-1.1061289667
9580,-1.0897995892
9600,-1.0756132085
9620,-1.1869162986
9640,-1.3701755671
9660,-1.2575057228
9680,-1.2715254760
9700,-1.1577386562
9720,-1.1792433002
9740,-1.0003599000
9760,-1.1401404928
9780,-1.2023632437
9800,-1.1098971487
9820,-1.1940341246
9840,-1.2584698333
9860,-1.0982111802
9880,-1.1371661820
9900,-1.0963859067
9920,-1.1597121782
9940,-1.3099434785
9960,-1.4161194230
9980,-1.2518931578
10000,-1.2493313973
10020,-1.1681634504
10040,-1.1304661677
10060,-1.2555534726
10080,-1.4688226109
10100,-1.1237588251
10120,-1.0952613446
10140,-1.1102691360
10160,-1.2104653507
10180,-1.1656191208
10200,-1.2266649555
10220,-1.2475191406
10240,-1.2859033443
10260,-1.1581074064
10280,-1.2814317214
10300,-1.1552704706
10320,-1.1458041360
10340,-1.3193618526
10360,-1.1357477784
10380,-1.1829260997
10400,-1.3344875578
10420,-1.0902768043
10440,-1.0429570950
10460,-1.0734095631
10480,-1.1034027044
10500,-1.2589015559
10520,-1.2864190145
10540,-1.0847141716
10560,-1.3306109777
10580,-1.0315364418
10600,-1.1734955689
10620,-1.2304290841
10640,-1.0771290358
10660,-1.2073557452
10680,-1.2101667736
10700,-1.1797890446
10720,-1.1194216615
10740,-1.1457737671
10760,-0.9755090071
10780,-1.0245156600
10800,-1.3475843192
10820,-1.0285043537
10840,-1.0316973024
10860,-1.1091850256
10880,-1.1259268825
10900,-1.1303935717
10920,-1.1224952157
10940,-1.1175237844
10960,-0.9794083677
10980,-1.1292974576
11000,-1.0327957638
11020,-1.1399633824
11040,-1.2303671674
11060,-1.1066705338
11080,-1.0894563403
11100,-1.0750159664
11120,-1.1371503001
11140,-1.0749323610
11160,-1.1053688103
11180,-1.3504613263
11200,-1.0764722161
11220,-1.0576321985
11240,-0.9983831811
11260,-1.1856692016
11280,-1.1414434517
11300,-1.0177007503
11320,-1.0900216984
11340,-1.2632310669
11360,-1.2815474844
11380,-1.1093165302
11400,-1.1660537318
11420,-1.1367160551
11440,-0.9822288817
11460,-1.2665519197
11480,-1.0685435118
11500,-1.0936864795
11520,-1.1217827281
11540,-1.1909886821
11560,-1.1115439934
11580,-1.2301765508
11600,-1.1051492930
11620,-1.2594250212
11640,-1.2306419866
11660,-1.1332334420
11680,-1.2972314054
11700,-1.2058365905
11720,-1.0385849482
11740,-1.2751510935
11760,-1.1316967316
11780,-1.1859837538
11800,-1.1881613931
11820,-1.2442893385
11840,-1.1428656199
11860,-1.2684951722
11880,-1.0434666530
11900,-1.2985073171
11920,-1.2255551128
11940,-1.1641596246
11960,-1.1211232432
11980,-1.1187781974
12000,-1.2909613741
12020,-1.2431031579
12040,-1.0585193681
12060,-1.0606505734
12080,-1.1504571538
12100,-1.0728534377
12120,-1.0720589906
12140,-0.9965940935
12160,-1.1602745294
12180,-1.0730397105
12200,-1.2138495402
12220,-0.9999788992
12240,-1.1439069687
12260,-1.2363205558
12280,-1.4268269074
12300,-1.1537575287
12320,-1.2505991223
12340,-1.2235116646
12360,-1.1361250707
12380,-1.0976925951
12400,-1.3232979227
12420,-1.0438647884
12440,-1.2655452602
12460,-1.3723744563
12480,-1.2632132974
12500,-1.0984891370
12520,-1.2646569404
12540,-1.3871882049
12560,-1.1274850831
12580,-1.2522345280
12600,-1.0183706675
12620,-1.1098726866
12640,-1.3956140633
12660,-1.0742480144
12680,-1.0896884268
12700,-1.1210042044
12720,-1.2795683162
12740,-1.0841826661
12760,-1.0876084092
12780,-0.9958764633
12800,-1.0866705798
12820,-1.2634052966
12840,-1.0951341721
12860,-1.2270237371
12880,-1.0960805271
12900,-1.0332512783
12920,-1.1523713871
12940,-0.9808385496
12960,-1.0651446714
12980,-1.1954068136
13000,-1.1544451767
13020,-1.1881639051
13040,-1.0005054262
13060,-1.1475666393
13080,-1.0540263654
13100,-1.0748980015
13120,-1.0640901795
13140,-1.0612340761
13160,-1.2597268461
13180,-1.2839014119
13200,-1.3704985638
13220,-1.5839926761
13240,-1.2732679251
13260,-1.5352879806
13280,-1.2024856621
13300,-1.5470091399
13320,-1.3809531874
13340,-1.4377795745
13360,-1.2602140186
13380,-1.3861353461
13400,-1.4610431920
13420,-1.4407217347
13440,-1.6124241197
13460,-1.2719797274
13480,-1.5151253620
13500,-1.1825438472
13520,-1.4662584717
13540,-1.4550373108
13560,-1.2843828304
13580,-1.1913622662
13600,-1.0951768338
13620,-1.5299086415
13640,-1.2710543344
13660,-1.2861850592
13680,-1.0601457339
13700,-1.3562903683
13720,-1.4848035892
13740,-1.2361319528
13760,-1.2377521145
13780,-1.5474786995
13800,-1.3828830998
13820,-1.3628946185
13840,-1.2805323897
13860,-1.3053418705
13880,-1.3676638526
13900,-1.5463839246
13920,-1.2658054107
13940,-1.3661516159
13960,-1.2479468073
13980,-1.2141490131
14000,-1.4948936964
14020,-1.2827622486
14040,-1.3584270445
14060,-1.1472163495
14080,-1.3186235511
14100,-1.3475336477
14120,-1.3574046473
14140,-1.3312081495
14160,-1.2190161355
14180,-1.3650211615
14200,-1.3442175517
14220,-1.7302694391
14240,-1.7161586149
14260,-1.6082414890
14280,-1.3241124808
14300,-1.1203354365
14320,-1.4616433061
14340,-1.2023393214
14360,-1.1882392876
14380,-1.1724905006
14400,-1.2610491149
14420,-1.5204381619
14440,-1.1459316865
14460,-1.3126991378
14480,-1.2055310200
14500,-1.3203794157
14520,-1.4692029207
14540,-1.3860690269
14560,-1.2050122571
14580,-1.3308375234
14600,-1.3719043121
14620,-1.4761896373
14640,-1.3236834042
14660,-1.1743413244
14680,-1.1825374597
14700,-1.4696875514
14720,-1.1719665319
14740,-1.2803306148
14760,-1.3694287290
14780,-1.3654554527
14800,-1.1526752546
14820,-1.3417453174
14840,-1.2825760351
14860,-1.5406592613
14880,-1.3738055928
14900,-1.4248858920
14920,-1.4893155218
14940,-1.4439493562
14960,-1.1796166914
14980,-1.3144615143
15000,-1.3190571921
15020,-1.4873768067
15040,-1.4010257325
15060,-1.6010702408
15080,-1.4254409375
15100,-1.4368862162
15120,-1.3682004709
15140,-1.7254025970
15160,-1.3041652995
15180,-1.4994261195
15200,-1.5475557549
15220,-1.7958587104
15240,-1.3813821276
15260,-1.3190421027
15280,-1.2196348139
15300,-1.4534270101
15320,-1.3400659970
15340,-1.2260240960
15360,-1.3041765436
15380,-1.4552169308
15400,-1.3566525252
15420,-1.5591523397
15440,-1.6441219468
15460,-1.4038894311
15480,-1.5299667488
15500,-1.7010712150
15520,-1.3200704707
15540,-1.3717289916
15560,-1.4378144981
15580,-1.5609649715
15600,-1.5840937251
15620,-1.9813572852
15640,-1.4873894582
15660,-1.3232800954
15680,-1.2367441674
15700,-1.3347333349
15720,-1.4964588816
15740,-1.1599350697
15760,-1.1350438623
15780,-1.1033303780
15800,-1.1670004830
15820,-1.1449318887
15840,-1.1237663607
15860,-1.4796078901
15880,-1.2917747563
15900,-1.2995762118
15920,-1.3862835022
15940,-1.6721516088
15960,-1.4380896866
15980,-1.2798374507
16000,-1.2454848933
16020,-1.3245645513
16040,-1.2515360286
16060,-1.3758265725
16080,-1.2520214091
16100,-1.4834282224
16120,-1.4542923066
16140,-1.2679144056
16160,-1.3248990643
16180,-1.1841856291
16200,-1.3548780492
16220,-1.5571368581
16240,-1.3145064418
16260,-1.3719244539
16280,-1.1390284667
16300,-1.1288396098
16320,-1.2795083588
16340,-1.2881241393
16360,-1.2279418093
16380,-1.0789293513
16400,-1.2830736911
16420,-1.1559871732
16440,-1.2911214997
16460,-1.1562179295
16480,-1.0849456208
16500,-1.2080901404
16520,-1.1238856262
16540,-1.1850330392
16560,-0.9789084188
16580,-1.3322644539
16600,-1.3581735276
16620,-1.3020343045
16640,-1.3205064697
16660,-1.1840710430
16680,-1.3071019304
16700,-1.2307822245
16720,-1.1583006668
16740,-1.1321196348
16760,-1.1015514452
16780,-1.1628915463
16800,-1.2623567768
16820,-1.1377629434
16840,-1.2558660507
16860,-1.2157671156
16880,-1.1451284944
16900,-1.3442788296
16920,-1.3467519427
16940,-1.1727348424
16960,-1.2819825476
16980,-1.2805638962
17000,-1.4038231189
17020,-1.2809234795
17040,-1.3005827875
17060,-1.5702216160
17080,-1.3915477997
17100,-1.3667402403
17120,-1.0066279042
17140,-1.1570063756
17160,-1.1160027237
17180,-1.3927854407
17200,-1.1627588448
17220,-1.2427177124
17240,-1.4767463632
17260,-1.3104765112
17280,-1.1014248479
17300,-1.0010978683
17320,-1.1360718435
17340,-1.2529231705
17360,-1.0900393203
17380,-1.2182673498
17400,-1.1802362315
17420,-1.1027200493
17440,-1.0379232588
17460,-0.9697809161
17480,-1.0415493523
17500,-1.1148478936
17520,-1.1184372476
17540,-1.1466501684
17560,-1.0884578616
17580,-1.0888717848
17600,-1.1996091553
17620,-1.4596175195
17640,-1.1722717747
17660,-1.1471019807
17680,-1.4309378737
17700,-0.9556746732
17720,-1.0908463936
17740,-1.2202416070
17760,-1.2271666048
17780,-1.1270657529
17800,-1.5219886707
17820,-1.4102579750
17840,-1.2361306355
17860,-1.4220669303
17880,-1.3728559634
17900,-1.2055643137
17920,-1.2465446275
17940,-1.3183625439
17960,-1.3412166341
17980,-1.2804974158
18000,-1.0899739081
18020,-1.1841275819
18040,-1.1231507476
18060,-1.1640443763
18080,-1.2858258609
18100,-1.1628825366
18120,-1.1649365634
18140,-1.1075636497
18160,-1.4224327812
18180,-1.2699423890
18200,-1.2607976631
18220,-1.0707574573
18240,-1.2099332424
18260,-1.4231817390
18280,-1.1252081908
18300,-1.1431790639
18320,-1.2927708888
18340,-1.1258118971
18360,-1.1803459325
18380,-1.1533668064
18400,-1.2384247296
18420,-1.3703879725
18440,-1.3492986536
18460,-1.1698008240
18480,-1.0530491605
18500,-1.3522363799
18520,-1.1278608257
18540,-1.1705986444
18560,-1.1607438906
18580,-1.0853853770
18600,-1.2240894163
18620,-1.1873788221
18640,-1.0392131520
18660,-1.0508467147
18680,-1.2856310797
18700,-1.2002432085
18720,-1.1307796377
18740,-1.2085590885
18760,-1.0425762603
18780,-1.3452007061
18800,-1.3050703476
18820,-1.0785656208
18840,-1.2597820931
18860,-1.0676746691
18880,-1.1428579501
18900,-1.2136394763
18920,-0.9588557781
18940,-1.0895624154
18960,-1.1927683449
18980,-1.1999606161
19000,-1.0941759945
19020,-1.0060932833
19040,-1.0653110906
19060,-1.1024348783
19080,-1.1514961948
19100,-1.1046984001
19120,-1.1438235785
19140,-1.1120790099
19160,-1.1095423733
19180,-1.1493399850
19200,-1.0784749846
19220,-1.3187500535
19240,-1.2034143043
19260,-1.3801358854
19280,-1.0240287156
19300,-1.0813305188
19320,-1.1291785978
19340,-1.2006903434
19360,-1.0611609614
19380,-0.9308748882
19400,-1.0689736166
19420,-0.9666791085
19440,-1.1960571141
19460,-1.1668075268
19480,-0.9979315352
19500,-1.1185910320
19520,-1.0480952672
19540,-1.1650490285
19560,-0.9717458029
19580,-0.9744392482
19600,-1.1854446866
19620,-0.9963392854
19640,-1.0242656711
19660,-1.0523934345
19680,-1.2737901755
19700,-1.2997045067
19720,-1.3021096829
19740,-1.1392699019
19760,-1.3819025042
19780,-1.3178035071
19800,-1.2631044566
19820,-1.1049424280
19840,-1.7048583729
19860,-1.4289576812
19880,-1.1542335292
19900,-1.4022740819
19920,-1.4195119952
19940,-1.3583008690
19960,-1.1184214573
19980,-1.1944950372
20000,-1.2088181687
20020,-1.3214491346
20040,-1.4132926454
20060,-1.0544830439
20080,-1.1750391957
20100,-1.3530962350
20120,-1.3549662027
20140,-1.2282866322
20160,-1.2873611835
20180,-1.2079650583
20200,-1.1584553130
20220,-1.3940324696
20240,-1.1314070810
20260,-1.2334244641
20280,-1.1666499221
20300,-1.4520933382
20320,-1.4044529643
20340,-1.1355434618
20360,-1.2364682138
20380,-1.1242125290
20400,-1.2832069183
20420,-1.3040800468
20440,-1.3380657091
20460,-1.2674488445
20480,-1.2436903084
20500,-1.2575145956
20520,-1.1859794883
20540,-1.2029293807
20560,-1.3798744672
20580,-1.1796137761
20600,-1.3342447770
20620,-1.1399559550
20640,-1.0804657842
20660,-1.1648428816
20680,-1.1041640663
20700,-1.3084539170
20720,-1.2316902685
20740,-0.9545865234
20760,-1.0542735598
20780,-1.1505999894
20800,-1.1843219113
20820,-1.2540327000
20840,-1.1205575450
20860,-1.2289762407
20880,-1.3338794666
20900,-1.1861413170
20920,-1.2670212321
20940,-1.1310348952
20960,-1.1324775245
20980,-1.3424088868
21000,-1.1351196875
21020,-1.3443354597
21040,-1.3495456336
21060,-1.5043243700
21080,-1.4688354899
21100,-1.2089627550
21120,-1.3311315642
21140,-1.3045370205
21160,-1.2230993470
21180,-1.2337776130
21200,-1.3532588100
21220,-1.1805588201
21240,-1.3897226300
21260,-1.1798661082
21280,-1.2572979122
21300,-1.3502939909
21320,-1.3069574608
21340,-1.2719335810
21360,-1.1837272818
21380,-1.1963993410
21400,-1.1623370203
21420,-1.3562035745
21440,-1.1447706005
21460,-1.3304859291
21480,-1.1490574903
21500,-1.2652480692
21520,-1.1266729407
21540,-1.2400624151
21560,-1.1697819441
21580,-1.0612482577
21600,-1.0789806557
21620,-1.2700477915
21640,-1.3766964196
21660,-1.2948507591
21680,-1.1153801877
21700,-1.3167620957
21720,-1.4097652954
21740,-1.2768007561
21760,-1.3320034619
21780,-1.4024300100
21800,-1.1762580697
21820,-1.1717757263
21840,-1.2309823431
21860,-1.3034089066
21880,-1.2046947746
21900,-1.1131360290
21920,-1.2382732895
21940,-1.0578593081
21960,-1.1790578452
21980,-1.0314462713
22000,-1.4043655415
22020,-1.2231185105
22040,-1.2194971796
22060,-1.2758838517
22080,-1.3154114872
22100,-1.3251604299
22120,-1.1840115354
22140,-1.1440797263
22160,-1.1249633659
22180,-1.3331056108
22200,-1.3270044791
22220,-1.1238580193
22240,-1.1184460904
22260,-1.1990474682
22280,-1.1658893550
22300,-1.1349264371
22320,-1.0785293549
22340,-1.0556210376
22360,-1.2704795527
22380,-1.3644670324
22400,-1.1742161036
22420,-1.2244607264
22440,-1.2572294881
22460,-1.1831392433
22480,-1.1801302724
22500,-1.2068586177
22520,-1.0466459822
22540,-1.2304408998
22560,-1.3395031400
22580,-1.3067813750
22600,-1.1238863853
22620,-1.3982113238
22640,-1.2577783975
22660,-1.2956728392
22680,-1.3241013895
22700,-1.1671948194
22720,-1.3037165849
22740,-1.1647915919
22760,-1.3360602282
22780,-1.2816156809
22800,-1.2877869197
22820,-1.2566174762
22840,-1.2912110639
22860,-1.1895685993
22880,-1.3280110637
22900,-1.3805434387
22920,-1.2072567945
22940,-1.3392390331
22960,-1.2685003503
22980,-1.3213268976
23000,-1.4044170918
23020,-1.2120956592
23040,-1.3352666708
23060,-1.2995399755
23080,-1.3176453475
23100,-1.2806007628
23120,-1.2199563862
23140,-1.3345144012
23160,-1.2692273670
23180,-1.2538361628
23200,-1.3182707503
23220,-1.3852311093
23240,-1.3999986294
23260,-1.3616205925
23280,-1.4100901314
23300,-1.4228593622
23320,-1.3098566398
23340,-1.5779279464
23360,-1.4203964352
23380,-1.4320053227
23400,-1.5274917169
23420,-1.5936875657
23440,-1.4281304607
23460,-1.4893306750
23480,-1.4453984903
23500,-1.4050197326
23520,-1.5961010533
23540,-1.4936618942
23560,-1.4842351191
23580,-1.3334836115
23600,-1.5894939830
23620,-1.4251860167
23640,-1.3637154574
23660,-1.2862645807
23680,-1.3183523203
23700,-1.2834305907
23720,-1.3157602449
23740,-1.6270658192
23760,-1.3097105606
23780,-1.4998173539
23800,-1.4327396742
23820,-1.3001293860
23840,-1.3230343421
23860,-1.3300510007
23880,-1.2984118103
23900,-1.3285463488
23920,-1.4910984199
23940,-1.3268766223
23960,-1.2672901092
23980,-1.2005468167
24000,-1.1343469525
24020,-1.1864598105
24040,-1.1317826515
24060,-1.0910490550
24080,-1.0539936412
24100,-1.1750627303
24120,-1.3146024472
24140,-1.2613087673
24160,-1.2514437308
24180,-1.2785151052
24200,-1.2707462951
24220,-1.1679968414
24240,-1.2666267033
24260,-1.1121524439
24280,-1.2830241267
24300,-1.2567377023
24320,-1.1915613502
24340,-1.1958638920
24360,-1.0760243141
24380,-1.2482811939
24400,-1.1576168375
24420,-1.1856828969
24440,-1.1901293491
24460,-1.1909527419
24480,-1.1407545223
24500,-1.3276886751
24520,-1.1382750300
24540,-1.1560673595
24560,-1.1082661211
24580,-1.2479868422
24600,-1.2590167373
24620,-1.2495863491
24640,-1.3477726431
24660,-1.2605013843
24680,-1.3118978795
24700,-1.5768072588
24720,-1.2607675589
24740,-1.3834689142
24760,-1.2135144255
24780,-1.3975064762
24800,-1.3024378252
24820,-1.2566883138
24840,-1.2232666596
24860,-1.2695033998
24880,-1.3720672287
24900,-1.1917363540
24920,-1.4230060513
24940,-1.2993948340
24960,-1.6005269668
24980,-1.2359100480
25000,-1.2517495244
25020,-1.3894443862
25040,-1.3106901941
25060,-1.3929562242
25080,-1.3622401156
25100,-1.3413611767
25120,-1.4068403985
25140,-1.1597717378
25160,-1.2071330294
25180,-1.2104292332
25200,-1.4092753365
25220,-1.3097613184
25240,-1.2462698452
25260,-1.3470090640
25280,-1.3025872097
25300,-1.3621140460
25320,-1.2724832362
25340,-1.2813585175
25360,-1.1340427833
25380,-1.2850675861
25400,-1.1639586495
25420,-1.2555117718
25440,-1.2864400609
25460,-1.3250411092
25480,-1.3139528219
