episode,discreward
14500,-9.6001209649
14600,-14.0438940486
14700,-18.0519003563
14800,-7.0949557265
14900,-9.8430805138
15000,-14.2779511324
15100,-15.3663759911
15200,-10.2718647683
15300,-16.2152305632
15400,-9.7644199423
15500,-12.2985299572
15600,-13.4550904683
15700,-15.0852958161
15800,-23.1719546910
15900,-8.1729526877
16000,-10.9838206070
16100,-14.0210229916
16200,-16.1518960407
16300,-14.4101872423
16400,-8.3925241782
16500,-7.3299003505
16600,-5.2229970033
16700,-9.6341384791
16800,-8.2714688918
16900,-12.0609083528
17000,-13.6746617867
17100,-12.8859760496
17200,-15.4684148800
17300,-14.5546151163
17400,-11.5491742794
17500,-15.6508142315
17600,-5.6443735593
17700,-10.5818564790
17800,-17.1998642167
17900,-8.7249519625
18000,-12.2404550965
18100,-15.5387201743
18200,-7.7259551709
18300,-9.8062434082
18400,-8.6102173591
18500,-12.0551486719
18600,-10.4950714954
18700,-10.8734672183
18800,-9.3741058689
18900,-8.5486653323
19000,-10.4950089955
19100,-12.1516007153
19200,-10.1582485134
19300,-17.8526053033
19400,-6.0837442339
19500,-8.7333571607
19600,-10.7327437391
19700,-10.9205074134
19800,-10.8112959272
19900,-12.9528779175
20000,-9.9915884733
20100,-9.1200449821
20200,-9.0644428219
20300,-9.5168811675
20400,-14.1855356582
20500,-10.6381971839
20600,-5.6739717198
20700,-9.2998408021
20800,-14.9705284110
20900,-6.5781114242
21000,-6.6906237759
21100,-7.1176885473
21200,-10.6660611347
21300,-8.6205401104
21400,-9.6883786322
21500,-12.4533174567
21600,-6.0378628804
21700,-9.7954474987
21800,-11.8151082834
21900,-13.3040305152
22000,-9.4854006592
22100,-19.3684017961
22200,-7.7076735141
22300,-13.9086875716
22400,-9.4377774248
22500,-18.1751211381
22600,-8.9013301704
22700,-9.5383383122
22800,-9.3720554690
22900,-9.0513992064
23000,-5.8654718486
23100,-10.3652493901
23200,-5.9138227821
23300,-8.1862533501
23400,-4.9548134492
23500,-8.0251319951
23600,-7.3262016553
23700,-15.8438323675
23800,-10.4235150083
23900,-6.8565681643
24000,-11.0481295153
24100,-8.8305920535
24200,-8.3705867951
24300,-9.6856456809
24400,-9.2365592061
24500,-8.2220159949
24600,-15.5451247276
24700,-8.8443045938
24800,-9.1799863970
24900,-8.1067193305
25000,-10.5707095506
25100,-16.1130643647
25200,-7.8119611129
25300,-8.8874969062
25400,-6.4620033546
25500,-11.6173689128
25600,-15.3914560607
25700,-5.3653405440
25800,-6.8179172368
25900,-10.6900553146
26000,-6.9475637061
26100,-5.2633030775
26200,-7.1153607284
26300,-8.0778467995
26400,-7.9833857423
26500,-3.4286249765
26600,-7.1989753348
26700,-8.0366622051
26800,-6.6440259046
26900,-8.8051935895
27000,-5.5435495550
27100,-4.5579613196
27200,-8.9147209377
27300,-6.9331144711
27400,-9.9867534009
27500,-11.4957911775
27600,-9.8244420197
27700,-6.8677525195
27800,-6.5552715089
27900,-10.3320678304
28000,-11.1423255559
28100,-4.2759607981
28200,-13.2864770827
28300,-10.2973953255
28400,-6.0575229549
28500,-11.3965037714
28600,-4.5760588212
28700,-5.5867415178
28800,-10.1591494075
28900,-5.1952125156
29000,-8.3019046159
29100,-6.2859353856
29200,-8.4508080301
29300,-11.5126418382
29400,-10.0985117418
29500,-5.6148552067
29600,-14.2611989754
29700,-4.4696537861
29800,-6.1455713248
29900,-8.9856658629
30000,-9.1340207163
30100,-10.2735111267
30200,-5.4149816227
30300,-8.3359248058
30400,-8.7620861073
30500,-10.2504784946
30600,-5.6261434494
30700,-8.0026613987
30800,-5.4708594149
30900,-4.4894080373
31000,-11.4757464272
31100,-3.9967531406
31200,-11.7315192048
31300,-6.2603920512
31400,-7.3881440209
31500,-4.9144381467
31600,-9.0987346683
31700,-9.7380948254
31800,-4.0622992255
31900,-10.1198164377
32000,-7.6592281283
32100,-10.6209727262
32200,-13.0764629411
32300,-4.6749851195
32400,-8.0112945690
32500,-7.2704684898
32600,-8.7065839421
32700,-9.0211516323
32800,-6.9676825728
32900,-7.9962351158
33000,-7.1287999402
33100,-6.2513210865
33200,-5.3711721707
33300,-8.4059621297
33400,-4.2860722781
33500,-8.7148908858
33600,-11.0565505070
33700,-6.3743477982
33800,-7.3761836114
33900,-8.7555024387
34000,-6.2530737434
34100,-5.7894426256
34200,-5.0758791111
34300,-6.6920891011
34400,-5.0090199224
34500,-6.6632757710
34600,-8.6292204821
34700,-6.3265040784
34800,-8.0169543228
34900,-4.1870967643
35000,-3.9368360448
35100,-9.8774096294
35200,-6.1093310870
35300,-10.3681104496
35400,-13.0627774119
35500,-7.0257091177
35600,-12.8324180299
35700,-7.4340652529
35800,-3.3972157935
35900,-6.7974401352
36000,-6.3506778817
36100,-5.5484913329
36200,-2.8940369843
36300,-10.0802037187
36400,-11.0471061298
36500,-7.4973491504
36600,-8.0067986822
36700,-9.5798458526
36800,-6.3101411541
36900,-9.8703366091
37000,-9.3479520076
37100,-9.4764106206
37200,-8.5150236819
37300,-5.3234948897
37400,-6.5273943709
37500,-12.5810922924
37600,-8.5719197799
37700,-7.4744754654
37800,-12.4734631440
37900,-10.3278871323
38000,-12.3187855734
38100,-6.5857079477
38200,-2.3292711009
38300,-7.8707262530
38400,-7.8183690526
38500,-5.2117119913
38600,-14.8786000458
38700,-8.0338341512
38800,-5.5409514342
38900,-5.4348459371
39000,-7.6692556033
39100,-6.1758327895
39200,-9.7715306681
39300,-5.0856055602
39400,-10.3696891828
39500,-4.0383918368
39600,-7.2336520006
39700,-5.1785585833
39800,-7.8374160994
39900,-7.3869604841
40000,-6.5687537546
40100,-12.2840063367
40200,-13.2622054096
40300,-2.9979765694
40400,-10.5238520293
40500,-6.6112428208
40600,-9.2022337058
40700,-8.7036080778
40800,-6.3145058069
40900,-6.3404699890
41000,-6.9791380716
41100,-5.0652015913
41200,-8.7675042489
41300,-8.8067135343
41400,-5.3535355522
41500,-9.1125118842
41600,-7.0442513871
41700,-3.0717180352
41800,-5.9439406807
41900,-3.9079134447
42000,-6.8784674159
42100,-5.9975308578
42200,-8.3845497923
42300,-8.5207845306
42400,-6.3184020293
42500,-6.9472567917
42600,-5.6765149601
42700,-7.2348004978
42800,-8.2548308902
42900,-5.0821972911
43000,-5.1223847039
43100,-6.2374521628
43200,-5.1458781582
43300,-10.4131205085
43400,-9.8405212314
43500,-4.4871878217
43600,-5.7989172138
43700,-4.1288916783
43800,-6.2332354009
43900,-9.8422803130
44000,-6.7147074152
44100,-5.3085696419
44200,-6.7826784473
44300,-4.9097391718
44400,-6.0810184823
44500,-5.8839684026
44600,-11.1596458051
44700,-9.4543352545
44800,-6.6294847795
44900,-10.6846402682
45000,-8.9601301526
45100,-5.8964269847
45200,-8.2947012951
45300,-3.9461988885
45400,-4.9604113863
45500,-4.6200920246
45600,-8.2844288895
45700,-4.0781249682
45800,-4.9819122231
45900,-6.7957146388
46000,-2.4866875275
46100,-3.8746645261
46200,-3.0981826661
46300,-4.3458457611
46400,-9.3888821931
46500,-7.3705230905
46600,-5.4600952382
46700,-7.5484504931
46800,-4.0201396950
46900,-11.2899033978
47000,-7.4307574415
47100,-4.5979818812
47200,-5.3220604733
47300,-8.5533225091
47400,-6.5343955926
47500,-3.9122695848
47600,-7.0424334375
47700,-3.0788484280
47800,-11.0462129431
47900,-5.0774229588
48000,-6.6730608435
48100,-3.9069049038
48200,-3.2738119495
48300,-4.8008352924
48400,-8.0126742685
48500,-4.4601777977
48600,-11.2472869688
48700,-7.0327153362
48800,-9.9196569065
48900,-5.8538197052
49000,-7.0618429281
49100,-4.8259417338
49200,-5.7380473785
49300,-5.1849425762
49400,-3.4985785409
49500,-9.1533051549
49600,-3.7992181652
49700,-7.6666156211
49800,-6.6909997043
49900,-6.8569295224
50000,-10.5727853585
50100,-5.0056855730
50200,-4.5529338727
50300,-10.5260293576
50400,-8.3586387424
50500,-9.0555238644
50600,-6.8920066294
50700,-11.3159999096
50800,-7.8636646923
50900,-6.9183104861
51000,-11.0788700210
51100,-6.0762480104
51200,-9.8801496475
51300,-8.5616347419
51400,-10.9371448477
51500,-9.3501277277
51600,-3.6482369956
51700,-4.9018268807
51800,-7.7177034265
51900,-6.8112146189
52000,-4.2565178044
52100,-6.4648552715
52200,-8.4948905094
52300,-4.9062535391
52400,-6.7729002404
52500,-5.7307248298
52600,-2.8697617413
52700,-8.3026127953
52800,-5.9032942760
52900,-3.7798349919
53000,-4.1230820791
53100,-2.2456156326
53200,-3.0691829587
53300,-6.3996786356
53400,-6.9331625190
53500,-9.6032609012
53600,-6.4057261899
53700,-7.0678060145
53800,-8.8519224229
53900,-9.8971166554
54000,-7.3211206502
54100,-10.5163434475
54200,-2.3581419447
54300,-8.9516700382
54400,-5.2111481135
54500,-7.4151321114
54600,-4.1803520375
54700,-3.7305068420
54800,-7.7180620546
54900,-5.1704080704
55000,-7.6802454124
55100,-2.6127811097
55200,-4.3230007896
55300,-5.3521270364
55400,-5.2316328417
55500,-2.1878807272
55600,-5.5226629682
55700,-5.4522155536
55800,-6.2549180975
55900,-6.8641475207
56000,-4.6603069286
56100,-4.2985167383
56200,-5.1686420043
56300,-4.6067155832
56400,-5.4933839491
56500,-5.4855916989
56600,-7.9870426013
56700,-5.8254404307
56800,-7.0271061162
56900,-4.7627775865
57000,-6.0494694362
57100,-3.6958758033
57200,-3.3106709535
57300,-8.1356416302
57400,-5.4458715504
57500,-2.2281116517
57600,-6.9868307960
57700,-3.5957595813
57800,-3.8997749879
57900,-6.1350186514
58000,-5.0043368167
58100,-4.7133887074
58200,-10.1521808119
58300,-6.3173535947
58400,-3.8561170674
58500,-11.8967239191
58600,-3.5989226330
58700,-7.6569649498
58800,-12.0643926120
58900,-3.2001366758
59000,-4.7356834808
59100,-9.8358686310
59200,-8.7611674980
59300,-7.5697750969
59400,-8.1144031943
59500,-3.2705108158
59600,-6.6666749492
59700,-9.8016098591
59800,-5.5630968573
59900,-3.4773043595
60000,-5.2538231458
60100,-7.3161951674
60200,-4.8262620575
60300,-4.0281160765
60400,-9.5591515998
60500,-5.9952265876
60600,-4.7342370254
60700,-2.2857433846
60800,-1.9939011567
60900,-4.6604431347
61000,-6.7887797243
61100,-7.9413564109
61200,-5.5345548188
61300,-4.6303508759
61400,-3.1946663990
61500,-5.0678334772
61600,-5.1693873094
61700,-7.8790333328
61800,-4.1757074150
61900,-8.5936512055
62000,-6.6292913397
62100,-5.1129140669
62200,-7.0561575538
62300,-3.8438681421
62400,-5.0001615780
62500,-4.9701392438
62600,-7.5218852549
62700,-3.1779807559
62800,-13.4873556044
62900,-7.5116073425
63000,-6.3786991707
63100,-9.1822139357
63200,-9.5225543739
63300,-3.2552955795
63400,-5.9246682117
63500,-5.4412217475
63600,-6.3007146117
63700,-7.1450937291
63800,-3.8332128926
63900,-9.6811766650
64000,-2.0131399134
64100,-7.3247404571
64200,-4.4890339002
64300,-9.9120439930
64400,-3.4599280952
64500,-3.0120954625
64600,-9.4876520676
64700,-8.3106234904
64800,-2.0490128503
64900,-9.4584108231
65000,-5.3333015549
65100,-6.3005646657
65200,-2.7880204263
65300,-12.8985444026
65400,-7.3190373162
65500,-3.6246299509
65600,-5.2168871730
65700,-3.8669471894
65800,-7.0579630028
65900,-6.7296278174
66000,-2.1809420962
66100,-6.8165975215
66200,-4.6625008021
66300,-3.5691968667
66400,-3.2409391735
66500,-4.2028303438
66600,-4.9694070199
66700,-2.6812993184
66800,-4.2770522822
66900,-5.3667384186
67000,-9.1847918471
67100,-4.3282635642
67200,-2.3723121016
67300,-3.8259150476
67400,-3.1438717638
67500,-5.1073891685
67600,-2.7053974697
67700,-3.9267491100
67800,-1.9627652217
67900,-4.0385233747
68000,-6.0455892503
68100,-3.1534088327
68200,-12.5185187395
68300,-2.5747748812
68400,-7.8606138667
68500,-2.8163717646
68600,-7.1166424425
68700,-5.7906680389
68800,-4.1611039741
68900,-6.6162327483
69000,-3.7483436629
69100,-5.2539893299
69200,-1.9984092919
69300,-5.4074263561
69400,-5.6965939725
69500,-2.7920041962
69600,-6.0067029608
69700,-5.4309060101
69800,-5.3954058970
69900,-3.1314476899
70000,-4.1551651188
70100,-5.8557691689
70200,-2.6947578461
70300,-4.6000885404
70400,-7.4292901291
70500,-4.8285949380
70600,-3.7342749076
70700,-4.5648761374
70800,-3.2316365183
70900,-5.7416654853
71000,-4.5523105640
71100,-7.4875336455
71200,-3.4644356234
71300,-7.0834864105
71400,-8.1423534405
71500,-5.5402483856
71600,-6.2732947759
71700,-6.3768006490
71800,-3.9343144019
71900,-5.9480441601
72000,-4.2388145002
72100,-3.7554241277
72200,-4.0260229707
72300,-7.2065008310
72400,-1.8259291771
72500,-6.4920865848
72600,-5.9484376188
72700,-6.3853102090
72800,-11.0378668503
72900,-4.1918006887
73000,-3.2453377112
73100,-1.2893158697
73200,-5.9885879130
73300,-2.6620917436
73400,-3.6318010142
73500,-7.2056803981
73600,-3.3969774085
73700,-7.7881653358
73800,-3.1510964467
73900,-2.9422008205
74000,-3.0480831236
74100,-3.6113416798
74200,-6.7661132586
74300,-9.1123282854
74400,-6.9862581771
74500,-3.7456589148
74600,-4.7858180386
74700,-3.4971217802
74800,-2.8974781785
74900,-5.0867118109
75000,-5.7615216489
75100,-3.6796180082
75200,-8.6126276227
75300,-9.3038408415
75400,-5.1899373971
75500,-4.7954114028
75600,-6.7304755391
75700,-2.9306197758
75800,-7.7201485753
75900,-9.5002901521
76000,-4.8650543299
76100,-2.7784660297
76200,-4.5049903852
76300,-4.6706175425
76400,-3.8608629653
76500,-4.3813837936
76600,-2.2520665368
76700,-2.7885080888
76800,-7.9076141764
76900,-11.0169000544
77000,-1.2386725667
77100,-7.5279057863
77200,-2.9639290996
77300,-9.3792361785
77400,-3.9340896981
77500,-0.9666003810
77600,-6.3321340719
77700,-4.4503665950
77800,-4.3932796675
77900,-3.5695757476
78000,-7.8822786328
78100,-2.5025217312
78200,-4.1547106777
78300,-8.0674795178
78400,-2.3538935494
78500,-6.0884226130
78600,-4.3413941749
78700,-8.1792586958
78800,-4.6139346839
78900,-3.4410147171
79000,-7.1991977680
79100,-5.9510503272
79200,-5.0152806991
79300,-6.3211144486
79400,-5.0950298135
79500,-2.1117583556
79600,-6.0415319238
79700,-1.4210205282
79800,-6.2129646242
79900,-2.4859130888
80000,-5.1123644928
80100,-4.5974756581
80200,-4.1712688677
80300,-2.3135246910
80400,-7.3562047486
80500,-6.6965521923
80600,-5.9961209325
80700,-3.9210479973
80800,-3.8773784517
80900,-7.0005968952
81000,-3.1391096074
81100,-4.4917468041
81200,-6.6972302619
81300,-2.3745045609
81400,-4.8789992488
81500,-2.7154638725
81600,-7.0783785600
81700,-2.4263900724
81800,-3.7977695759
81900,-2.5296915447
82000,-4.3011832368
82100,-4.6173844816
82200,-3.5516723711
82300,-4.4887112105
82400,-2.6440054288
82500,-3.1676495062
82600,-2.1454164802
82700,-2.4492353145
82800,-3.7107648639
82900,-2.5557850434
83000,-2.3179828461
83100,-8.5278233506
83200,-8.3516959398
83300,-8.1118031657
83400,-5.4041739334
83500,-2.8676216885
83600,-7.0989026116
83700,-3.3857844310
83800,-4.9998490969
83900,-6.3490875210
84000,-4.9839882023
84100,-2.7803923982
84200,-3.8821355775
84300,-2.9146295965
84400,-8.7512816258
84500,-6.9092602467
84600,-4.9157561113
84700,-8.0377336336
84800,-5.7479227400
84900,-6.7928291423
85000,-5.9749557730
85100,-3.1355417720
85200,-2.2112729399
85300,-4.7788938695
85400,-5.2910025827
85500,-3.2837379669
85600,-3.8562139508
85700,-4.1152275017
85800,-5.5468133306
85900,-7.5073278963
86000,-4.4474897848
86100,-3.2393751029
86200,-3.6951882559
86300,-7.5088081271
86400,-6.3180689182
86500,-4.5548474293
86600,-3.9111171130
86700,-2.8231413484
86800,-4.0099535728
86900,-1.7592274978
87000,-5.8243732325
87100,-6.0950670601
87200,-2.8009740181
87300,-5.1976796337
87400,-4.1157994278
87500,-6.7924482222
87600,-2.5009506175
87700,-6.8713467711
87800,-7.6490683074
87900,-3.4636800276
88000,-5.3012965465
88100,-4.2213347717
88200,-9.7618958208
88300,-3.5236384304
88400,-2.3689335695
88500,-1.7697632320
88600,-2.7931540412
88700,-4.1422945307
88800,-3.2574703358
88900,-2.1758541216
89000,-4.3965575398
89100,-2.4738095241
89200,-4.2631274145
89300,-4.0019838402
89400,-7.9335323896
89500,-4.2345590962
89600,-1.2470803948
89700,-3.5774959908
89800,-4.2318894582
89900,-4.7194135986
90000,-4.7679482678
90100,-2.8175815103
90200,-6.2441803774
90300,-4.9616251007
90400,-5.5568578969
90500,-9.2569360716
90600,-5.8817659414
90700,-4.1415366786
90800,-4.9723847850
90900,-3.0694441113
91000,-2.0172892806
91100,-5.9382552807
91200,-6.0797628209
91300,-6.4486563743
91400,-1.4809834176
91500,-2.0382850339
91600,-3.3633499668
91700,-4.8813038041
91800,-1.1584322001
91900,-2.4504805543
92000,-2.1882313705
92100,-4.7394733406
92200,-3.4716210693
92300,-3.6577127807
92400,-4.0514271169
92500,-4.9899169331
92600,-5.1770186176
92700,-4.3495962511
92800,-3.3856411313
92900,-7.2743331455
93000,-4.5696327958
93100,-6.2299371976
93200,-2.2783443686
93300,-4.0822808034
93400,-2.8844380872
93500,-2.5896939294
93600,-3.7423118251
93700,-0.9006262909
93800,-5.0419136543
93900,-6.1859866387
94000,-4.4335493418
94100,-6.8625136992
94200,-3.4070322681
94300,-1.6761791736
94400,-6.9141848490
94500,-2.8952099545
94600,-5.8348758434
94700,-3.9576429465
94800,-2.9778382028
94900,-7.2436983049
95000,-3.1316650928
95100,-3.6765476893
95200,-3.0657399015
95300,-4.2129911537
95400,-5.5508413679
95500,-11.3079788409
95600,-5.9168348387
95700,-3.7437130410
95800,-5.7106037987
95900,-4.9308924808
96000,-7.3985575493
96100,-5.3812777684
96200,-1.1966522081
96300,-5.1522579143
96400,-6.6034152272
96500,-8.6025911977
96600,-1.8518406430
96700,-3.8112121732
96800,-1.9036013731
96900,-5.0471003796
97000,-4.5499779023
97100,-3.9731525344
97200,-3.2553774581
97300,-3.8582336448
97400,-4.0392373363
97500,-2.9976220300
97600,-4.8219840217
97700,-2.0794204113
97800,-2.9997064938
97900,-3.7574361927
98000,-6.3220362701
98100,-4.5661035682
98200,-2.0601478743
98300,-3.1209189077
98400,-2.5597826807
98500,-3.2661665095
98600,-5.3232926609
98700,-1.8482807936
98800,-6.6346994736
98900,-2.2474653339
99000,-3.0190379110
99100,-3.3643915115
99200,-2.4526593868
99300,-4.3886728393
99400,-1.5297856573
99500,-6.5791915427
99600,-6.8071075135
99700,-4.5161329999
99800,-7.7929581067
99900,-11.1794236437
100000,-3.0888098741
100100,-4.5511281000
100200,-5.4682489077
100300,-2.5622584142
100400,-3.0591588520
100500,-1.8934280967
100600,-7.0957505424
100700,-2.5296470828
100800,-1.2800086339
100900,-3.3033318141
101000,-3.4267000676
101100,-6.4247323273
101200,-3.8842735169
101300,-2.2201453953
101400,-5.7675790615
101500,-4.4054881746
101600,-2.6253982846
101700,-3.8496254898
101800,-6.8577095706
101900,-7.8072219375
102000,-3.1318333109
102100,-2.4214163759
102200,-2.3959378955
102300,-5.8524429204
102400,-1.5723988626
102500,-2.8917542767
102600,-2.6231896849
102700,-4.5466633767
102800,-6.9254077008
102900,-4.4649769483
103000,-8.1760551414
103100,-2.5950000854
103200,-4.6972978168
103300,-3.1362418414
103400,-1.8062233641
103500,-7.0523000365
103600,-3.4770426397
103700,-1.9178722786
103800,-2.4296673693
103900,-3.3374839016
104000,-4.5001698892
104100,-4.1755542662
104200,-2.6710821250
104300,-5.3903566035
104400,-5.0896391917
104500,-4.4112733850
104600,-2.3094985378
104700,-8.1740141282
104800,-2.6969195387
104900,-1.5283777655
105000,-4.8776570798
105100,-2.2011604550
105200,-2.9925987264
105300,-4.8988508357
105400,-4.2679206113
105500,-2.9307227868
105600,-5.2551645624
105700,-1.9414253525
105800,-6.8053001399
105900,-1.7136040599
106000,-4.0522737567
106100,-4.2846001317
106200,-7.4790084750
106300,-6.7488255631
106400,-3.7400398358
106500,-2.6124217133
106600,-3.0584579040
106700,-6.0168366386
106800,-3.5011145198
106900,-5.9176018811
107000,-4.6760671529
107100,-7.8566870656
107200,-2.2658206236
107300,-1.7705885767
107400,-1.3216771911
107500,-1.6436889492
107600,-1.0062992156
107700,-3.9567930626
107800,-3.7379619226
107900,-4.2362135159
108000,-7.2385711521
108100,-1.8574249997
108200,-2.0318143406
108300,-3.6481530704
108400,-11.2891117741
108500,-1.9961115203
108600,-4.3055678716
108700,-6.2560897048
108800,-1.0782478863
108900,-2.8800576143
109000,-0.8521956989
109100,-4.8586047306
109200,-3.8821580305
109300,-2.3857221738
109400,-4.0923138178
109500,-5.0968038712
109600,-6.0145360579
109700,-2.2417968856
109800,-2.2814030997
109900,-1.7208289034
110000,-2.4577676290
110100,-5.8117148588
110200,-3.0884696549
110300,-2.4141635405
110400,-4.6559258168
110500,-3.8155727028
110600,-3.2893397212
110700,-6.9654729214
110800,-4.4947894917
110900,-2.3194783153
111000,-1.6188805602
111100,-2.1286316400
111200,-3.4917887850
111300,-5.3659170167
111400,-2.5317938398
111500,-3.0819433171
111600,-2.6937662204
111700,-2.8250873411
111800,-3.5457488912
111900,-7.6739673473
112000,-2.9958194071
112100,-5.7638782482
112200,-2.1891634860
112300,-1.8777557670
112400,-1.4065673171
112500,-4.6228345394
112600,-2.5125362333
112700,-5.9310049321
112800,-2.0899544647
112900,-1.8835315941
113000,-2.0082585810
113100,-4.4862648487
113200,-2.3413351901
113300,-1.6593974516
113400,-5.7373960649
113500,-2.2159502893
113600,-2.0282764788
113700,-3.2898325005
113800,-4.7739921343
113900,-2.1896782968
114000,-2.7321034141
114100,-1.3862991262
114200,-2.2937935428
114300,-2.7395570151
114400,-1.4072373899
114500,-1.6443006209
114600,-4.9440768475
114700,-2.1380729685
114800,-4.0767552436
114900,-4.5893547731
115000,-1.6955827891
115100,-2.4005923336
115200,-3.6744914850
115300,-2.6899665211
115400,-6.1267623542
115500,-1.8388273026
115600,-1.8853475270
115700,-2.4152284113
115800,-5.0897819184
115900,-5.7603522944
116000,-4.3330308543
116100,-4.1569577083
116200,-0.9974088256
116300,-2.5687880985
116400,-2.1027273806
116500,-4.0348144386
116600,-3.9375207757
116700,-2.2881216703
116800,-4.3375891989
116900,-4.0694732202
117000,-4.3276232618
117100,-4.1077612523
117200,-3.1865025121
117300,-2.5248153602
117400,-1.7609809321
117500,-1.6272274864
117600,-1.2412490439
117700,-5.1994529924
117800,-2.5887284722
117900,-5.0765444292
118000,-3.9342642160
118100,-2.2907974753
118200,-2.1371594543
118300,-4.5494794179
118400,-1.7606488394
118500,-4.7628065356
118600,-1.1744679216
118700,-4.7297368095
118800,-4.2560777188
118900,-5.5789831768
119000,-5.4565161350
119100,-5.6910193645
119200,-1.3406579260
119300,-4.8904535997
119400,-5.5024106103
119500,-1.4724490968
119600,-5.3096572518
119700,-3.7031187841
119800,-2.5643569040
119900,-2.7874379352
120000,-3.3700509171
120100,-1.3978185871
120200,-5.8343922833
120300,-2.3177272395
120400,-0.9234127969
120500,-5.9772388115
120600,-1.8648166466
120700,-3.4939155252
120800,-5.7366218911
120900,-4.9333175173
121000,-3.7008253623
121100,-1.8214990410
121200,-2.5456446991
121300,-2.0299295482
121400,-2.3856941459
121500,-1.8219922159
121600,-5.4449552514
121700,-6.6198535827
121800,-1.6539150964
121900,-2.8704289584
122000,-3.4347529516
122100,-4.5896477461
122200,-1.5986664169
122300,-3.6798971046
122400,-4.5688109913
122500,-2.9239162039
122600,-2.4671851534
122700,-3.2436921432
122800,-3.2515077559
122900,-2.0465762143
123000,-4.7471858129
123100,-3.0195467811
123200,-3.4319629345
123300,-2.2937173980
123400,-5.7089843700
123500,-4.1422248857
123600,-3.3026912528
123700,-2.1105730928
123800,-3.8022306987
123900,-3.2412780165
124000,-1.1925278252
124100,-2.4399815966
124200,-1.1740755206
124300,-2.0081018457
124400,-3.0091057825
124500,-5.5668382096
124600,-2.8355503913
124700,-4.8612927471
124800,-4.4981794516
124900,-3.7661712205
125000,-7.0764752323
125100,-0.7946060811
125200,-3.0838972190
125300,-3.2515080378
125400,-2.4520739082
125500,-4.0571796071
125600,-8.9212576714
125700,-4.9128159464
125800,-5.4348407531
125900,-2.5574861016
126000,-5.6039892414
126100,-1.5267423041
126200,-1.5716443584
126300,-2.0335039994
126400,-1.0487557332
126500,-1.4523893113
126600,-6.5325737416
126700,-7.2466724925
126800,-3.0159288767
126900,-3.7047691176
127000,-2.9371369442
127100,-4.6764023241
127200,-1.1706863083
