iteration,discreward
13440,-0.0574228812
13460,-0.0908891591
13480,-0.0316529245
13500,-0.0263064085
13520,-0.0772516072
13540,-0.0585431949
13560,-0.1071397182
13580,-0.1131282369
13600,-0.1329638407
13620,-0.1027253956
13640,-0.0851596724
13660,-0.1245079027
13680,-0.0887661634
13700,-0.0648323999
13720,-0.0988200286
13740,-0.0907898466
13760,-0.0745856915
13780,-0.0770093183
13800,-0.1280251345
13820,-0.0872426781
13840,-0.0734325347
13860,-0.0745761664
13880,-0.0919485857
13900,-0.0908040396
13920,-0.1030998537
13940,-0.0836489576
13960,-0.0687326863
13980,-0.0663215676
14000,-0.0582326293
14020,-0.0337442123
14040,-0.0512524958
14060,-0.0806258205
14080,-0.0521629627
14100,-0.0635611750
14120,-0.0782216735
14140,-0.0773907698
14160,-0.0749380029
14180,-0.0585837094
14200,-0.0629338377
14220,-0.0866424981
14240,-0.0877454811
14260,-0.0534411410
14280,-0.0646995790
14300,-0.0731283676
14320,-0.1041066634
14340,-0.0678592726
14360,-0.0675785488
14380,-0.0818873311
14400,-0.1057536607
14420,-0.1042795289
14440,-0.0685002120
14460,-0.0672847281
14480,-0.1507980206
14500,-0.0770102422
14520,-0.1151097934
14540,-0.2084050595
14560,-0.1599581047
14580,-0.1831357516
14600,-0.1235018076
14620,-0.1093984911
14640,-0.1025924532
14660,-0.0899017866
14680,-0.0809817426
14700,-0.0689778102
14720,-0.1275897745
14740,-0.0894235511
14760,-0.0815200155
14780,-0.0971696733
14800,-0.1388187530
14820,-0.0670160445
14840,-0.0927119497
14860,-0.0801787905
14880,-0.0750499840
14900,-0.0531552210
14920,-0.0617407933
14940,-0.0686752163
14960,-0.0568732295
14980,-0.0610773447
15000,-0.0688044146
15020,-0.0674800154
15040,-0.0964894958
15060,-0.0569970586
15080,-0.1414831681
15100,-0.0746383985
15120,-0.0751987873
15140,-0.0671325807
15160,-0.1628625851
15180,-0.0798149791
15200,-0.1408279436
15220,-0.1094498635
15240,-0.1501609543
15260,-0.0702897102
15280,-0.0828912029
15300,-0.0851323327
15320,-0.0833334106
15340,-0.0892406598
15360,-0.1093316207
15380,-0.0814868754
15400,-0.1134481135
15420,-0.0658517778
15440,-0.0852334441
15460,-0.1182645815
15480,-0.0956987784
15500,-0.0962909720
15520,-0.0981525574
15540,-0.0757916641
15560,-0.0751680966
15580,-0.0736109652
15600,-0.0561390722
15620,-0.0559000044
15640,-0.0391322627
15660,-0.0399079437
15680,-0.0538293581
15700,-0.0389352354
15720,-0.0302541295
15740,-0.0506994195
15760,-0.0640006973
15780,-0.0533404214
15800,-0.1067753630
15820,-0.0823637810
15840,-0.0475084625
15860,-0.0603148283
15880,-0.0696769517
15900,-0.0587913174
15920,-0.0914790502
15940,-0.0679797335
15960,-0.0517794340
15980,-0.0653364974
16000,-0.0976879118
16020,-0.0383445383
16040,-0.0480288707
16060,-0.0571748323
16080,-0.0493669626
16100,-0.0730880800
16120,-0.0473469960
16140,-0.0414510556
16160,-0.0707487599
16180,-0.0820813513
16200,-0.0781495293
16220,-0.0679693935
16240,-0.0935419741
16260,-0.0592256161
16280,-0.0672363225
16300,-0.0724526114
16320,-0.0449040920
16340,-0.0722702840
16360,-0.0740309474
16380,-0.0584681200
16400,-0.0482379719
16420,-0.0581565347
16440,-0.1352514248
16460,-0.0942716958
16480,-0.0788740451
16500,-0.0921171138
16520,-0.0697498283
16540,-0.0581608304
16560,-0.0925109021
16580,-0.0779304251
16600,-0.0882044762
16620,-0.0972006031
16640,-0.0915195551
16660,-0.0750924017
16680,-0.0680692325
16700,-0.0658843583
16720,-0.0701898962
16740,-0.0712735572
16760,-0.0389808975
16780,-0.0893571791
16800,-0.1179726728
16820,-0.0587587900
16840,-0.0890341347
16860,-0.0915837945
16880,-0.0771762808
16900,-0.0917243824
16920,-0.0859891399
16940,-0.0493341088
16960,-0.0839303026
16980,-0.0679264679
17000,-0.0996632379
17020,-0.0741297512
17040,-0.0469942985
17060,-0.0802588012
17080,-0.0687821982
17100,-0.0693099095
17120,-0.0723841700
17140,-0.1155601167
17160,-0.0459855614
17180,-0.1233940377
17200,-0.0697880191
17220,-0.0503525658
17240,-0.0656184918
17260,-0.0446752526
17280,-0.0977348214
17300,-0.1209415644
17320,-0.0735145880
17340,-0.0798913300
17360,-0.0664006996
17380,-0.0471105862
17400,-0.0813664839
17420,-0.0984875500
17440,-0.0541254894
17460,-0.0578742964
17480,-0.0878076345
17500,-0.0847420566
17520,-0.0818910140
17540,-0.0673500605
17560,-0.0609202627
17580,-0.0780509566
17600,-0.1133341165
17620,-0.0688941810
17640,-0.0951068360
17660,-0.0819275576
17680,-0.0659963353
17700,-0.0707612965
17720,-0.0973205398
17740,-0.0814808642
17760,-0.0999709827
17780,-0.0720656240
17800,-0.0797505587
17820,-0.1171681101
17840,-0.0812186569
17860,-0.1043799775
17880,-0.1075699736
17900,-0.1300647989
17920,-0.0843250814
17940,-0.0841514907
17960,-0.0777968083
17980,-0.0622071437
18000,-0.0676775964
18020,-0.0728423572
18040,-0.0691850442
18060,-0.1068150117
18080,-0.0403753065
18100,-0.0768210050
18120,-0.0636086192
18140,-0.0867990799
18160,-0.0821552717
18180,-0.0543468746
18200,-0.0981110137
18220,-0.0888734394
18240,-0.0480085687
18260,-0.0305688848
18280,-0.0288590692
18300,-0.0526153130
18320,-0.0512510731
18340,-0.0499324124
18360,-0.0598793375
18380,-0.0698440815
18400,-0.0742540076
18420,-0.0407474931
18440,-0.0597618009
18460,-0.0622142692
18480,-0.0560931490
18500,-0.0610705461
18520,-0.0127608700
18540,-0.0358909183
18560,-0.0715948445
18580,-0.0479192515
18600,-0.0330299528
18620,-0.0581221278
18640,-0.0450302919
18660,-0.0616651491
18680,-0.0663379585
18700,-0.0530308820
18720,-0.0511363419
18740,-0.0284268378
18760,-0.0927405181
18780,-0.0643178893
18800,-0.0557031562
18820,-0.0304333306
18840,-0.0393613036
18860,-0.0646583638
18880,-0.0486458374
18900,-0.0583179119
18920,-0.0859278474
18940,-0.1871657279
18960,-0.3391440109
18980,-0.1996062182
19000,-0.1108136504
19020,-0.0905655745
19040,-0.1242164832
19060,-0.0879287240
19080,-0.1003020147
19100,-0.0756178722
19120,-0.1036331581
19140,-0.0678022977
19160,-0.1724293002
19180,-0.0873532010
19200,-0.0904364926
19220,-0.0907897551
19240,-0.1359697699
19260,-0.1550515248
19280,-0.0913720753
19300,-0.1082754533
19320,-0.1503220329
19340,-0.1813000301
19360,-0.1606094999
19380,-0.1347058430
19400,-0.1042370124
19420,-0.0951269278
19440,-0.1259693618
19460,-0.0778497782
19480,-0.1225361106
19500,-0.1416134259
19520,-0.1127744323
19540,-0.0812622103
19560,-0.1119846540
19580,-0.0975237529
19600,-0.0701133394
19620,-0.0792425253
19640,-0.0792724098
19660,-0.0929643708
19680,-0.0909276753
19700,-0.0692120718
19720,-0.0651244626
19740,-0.0694384885
19760,-0.0528786087
19780,-0.0848941195
19800,-0.0724463367
19820,-0.0355397577
19840,-0.0435035629
19860,-0.0530190103
19880,-0.0743611822
19900,-0.0489857590
19920,-0.0733187574
19940,-0.0877665648
19960,-0.0694084631
19980,-0.0810670874
20000,-0.1120505964
20020,-0.0687812105
20040,-0.0792052038
20060,-0.1516467936
20080,-0.1261670859
20100,-0.0870538056
20120,-0.0862802965
20140,-0.1007143536
20160,-0.0758544862
20180,-0.1134547911
20200,-0.0989829914
20220,-0.0992081225
20240,-0.1346766664
20260,-0.0824738092
20280,-0.0564060972
20300,-0.0551078588
20320,-0.0447447820
20340,-0.0576364721
20360,-0.0834674027
20380,-0.0617802512
20400,-0.0558572462
20420,-0.0477534204
20440,-0.0682817539
20460,-0.0721805025
20480,-0.0575190700
20500,-0.0436572345
20520,-0.0960266317
20540,-0.0381709973
20560,-0.0397388801
20580,-0.0413343011
20600,-0.0497734656
20620,-0.0599759668
20640,-0.0538298069
20660,-0.0605985747
20680,-0.0477355272
20700,-0.0598563044
20720,-0.0433800837
20740,-0.0617503796
20760,-0.0693370430
20780,-0.0509336448
20800,-0.0514872382
20820,-0.0552090793
20840,-0.0869171906
20860,-0.0773641329
20880,-0.0637637568
20900,-0.0592673735
20920,-0.1006581339
20940,-0.0553612882
20960,-0.0508742259
20980,-0.0551681089
21000,-0.0744880213
21020,-0.0447405113
21040,-0.0739386080
21060,-0.0674356895
21080,-0.0637476458
21100,-0.0757620893
21120,-0.0959969038
21140,-0.0921264068
21160,-0.0708171650
21180,-0.0847631012
21200,-0.0644928396
21220,-0.0818645865
21240,-0.0496209509
21260,-0.0434661622
21280,-0.0446804859
21300,-0.0526832436
21320,-0.0498160003
21340,-0.0523825182
21360,-0.0646241568
21380,-0.0755464828
21400,-0.0459228215
21420,-0.0729124640
21440,-0.0562097667
21460,-0.1083470564
21480,-0.1175370621
21500,-0.0569765999
21520,-0.1032868269
21540,-0.0692002674
21560,-0.1384036986
21580,-0.1312444038
21600,-0.0770949151
21620,-0.0792042930
21640,-0.1063529066
21660,-0.0883647121
21680,-0.0737132699
21700,-0.0641169652
21720,-0.0651257330
21740,-0.0339897836
21760,-0.0677745703
21780,-0.0461318482
21800,-0.0404605909
21820,-0.0944926798
21840,-0.0441439647
21860,-0.1047982349
21880,-0.0605469567
21900,-0.0461070644
21920,-0.0769751793
21940,-0.0865221491
21960,-0.0905560701
21980,-0.0856486638
22000,-0.0838107447
22020,-0.0242141024
22040,-0.0648992351
22060,-0.0825923463
22080,-0.0648608166
22100,-0.0780624255
22120,-0.0591493183
22140,-0.0735207095
22160,-0.0527713162
22180,-0.0643262185
22200,-0.0388462940
22220,-0.0639221992
22240,-0.0631112855
22260,-0.0655974662
22280,-0.0694081062
22300,-0.0916833446
22320,-0.0689974245
22340,-0.1077097945
22360,-0.0572892298
22380,-0.0767378845
22400,-0.0825713758
22420,-0.0580099652
22440,-0.0567670143
22460,-0.0464738467
22480,-0.0533188448
22500,-0.0706904795
22520,-0.0529802206
22540,-0.0665332771
22560,-0.0545834912
22580,-0.0675015457
22600,-0.0612323380
22620,-0.0494545767
22640,-0.0576232389
22660,-0.0654402336
22680,-0.0735616833
22700,-0.0464715486
22720,-0.0763669684
22740,-0.0479519121
22760,-0.0508050510
22780,-0.0635078967
22800,-0.0599650177
22820,-0.0494731446
22840,-0.0494009958
22860,-0.0610679879
22880,-0.0680561303
22900,-0.0616496494
22920,-0.0257203343
22940,-0.0731385279
22960,-0.0787980210
22980,-0.0828112271
23000,-0.0877030544
23020,-0.0788566583
23040,-0.1106459941
23060,-0.0804309770
23080,-0.0619671803
23100,-0.0633812321
23120,-0.0494792349
23140,-0.0533845379
23160,-0.1142166659
23180,-0.0828659998
23200,-0.0570981838
23220,-0.0656285713
23240,-0.0698161173
23260,-0.0723190616
23280,-0.0551567866
23300,-0.0633749373
23320,-0.0943657876
23340,-0.0660485075
23360,-0.1064415988
23380,-0.0619074897
23400,-0.0767636443
23420,-0.1029216166
23440,-0.0868234544
23460,-0.0710033339
23480,-0.0723642248
23500,-0.1329831935
23520,-0.1281420150
23540,-0.0545672048
23560,-0.0930081539
23580,-0.0852251148
23600,-0.0534046220
23620,-0.0765632070
23640,-0.0713977801
23660,-0.0682293736
23680,-0.0784654733
23700,-0.0838961964
23720,-0.1218153304
23740,-0.1135655163
23760,-0.0952187951
23780,-0.1410008844
23800,-0.0701421876
23820,-0.0473582458
23840,-0.0667587081
23860,-0.1943046464
23880,-0.0835902066
23900,-0.0940162682
23920,-0.0910852017
23940,-0.0742333682
23960,-0.0791904473
23980,-0.0420932810
24000,-0.0752094903
24020,-0.0636046193
24040,-0.0689943670
24060,-0.0621351366
24080,-0.0468683730
24100,-0.1100884321
24120,-0.0493783932
24140,-0.0656729553
24160,-0.0599113281
24180,-0.0424226290
24200,-0.0817256570
24220,-0.0564203832
24240,-0.0559619139
24260,-0.1059293845
24280,-0.0617988973
24300,-0.0640869436
24320,-0.0656240856
24340,-0.0601259575
24360,-0.0673952450
24380,-0.0659365211
24400,-0.0404698167
24420,-0.0573571233
24440,-0.0599901202
24460,-0.0421067603
24480,-0.0849734035
24500,-0.0437444734
24520,-0.0465608141
24540,-0.0505926143
24560,-0.0578294688
24580,-0.0328009723
24600,-0.0491380918
24620,-0.0780965787
24640,-0.0605110179
24660,-0.0753434320
24680,-0.0705043320
24700,-0.0492610120
24720,-0.0472897408
24740,-0.0637668334
24760,-0.0851584352
24780,-0.0857072439
24800,-0.0911564262
24820,-0.1402589838
24840,-0.0957985466
24860,-0.1098630437
24880,-0.0837419737
24900,-0.0773699508
24920,-0.0725502495
24940,-0.0738823899
24960,-0.0761064511
24980,-0.0980031911
25000,-0.1308932139
25020,-0.1143767335
25040,-0.1761349841
25060,-0.1999603775
25080,-0.1351553592
25100,-0.1050467502
25120,-0.0760383130
25140,-0.0954272583
25160,-0.0589425118
25180,-0.0575487827
25200,-0.0711861156
25220,-0.0740348629
25240,-0.1296094207
25260,-0.0819541041
25280,-0.0949765825
25300,-0.0582304653
25320,-0.0498116838
25340,-0.0630473053
25360,-0.0801830616
25380,-0.0355746410
25400,-0.0517384535
25420,-0.0537887713
25440,-0.0434979244
25460,-0.0540295116
25480,-0.0600494766
