iteration,discreward
7900,-0.1618841450
7920,-0.1413535906
7940,-0.1793694069
7960,-0.1515506169
7980,-0.1275615178
8000,-0.1698963890
8020,-0.1810928005
8040,-0.1491640405
8060,-0.1956487845
8080,-0.1292853793
8100,-0.1506115492
8120,-0.1903911372
8140,-0.1281822613
8160,-0.1370656009
8180,-0.1445292458
8200,-0.1511543716
8220,-0.1972800163
8240,-0.1739567327
8260,-0.1675239210
8280,-0.1286545260
8300,-0.1789982176
8320,-0.1562896642
8340,-0.1376990729
8360,-0.1495116108
8380,-0.1599388213
8400,-0.1365712048
8420,-0.1684821935
8440,-0.1844724297
8460,-0.1467259732
8480,-0.1216848447
8500,-0.1401500921
8520,-0.1189930304
8540,-0.1123823427
8560,-0.1603788096
8580,-0.1561548167
8600,-0.1592729695
8620,-0.1603653608
8640,-0.1631926330
8660,-0.1604620169
8680,-0.1309640252
8700,-0.1340205164
8720,-0.1273617858
8740,-0.1951413181
8760,-0.1813451928
8780,-0.2037955499
8800,-0.1658921525
8820,-0.1475596879
8840,-0.2000051630
8860,-0.1666864481
8880,-0.1781824386
8900,-0.1183327162
8920,-0.1561918192
8940,-0.1712666845
8960,-0.1607303064
8980,-0.1824585572
9000,-0.1577573285
9020,-0.1615382562
9040,-0.1503998168
9060,-0.1342149659
9080,-0.1462178368
9100,-0.1483412461
9120,-0.1183994808
9140,-0.1392525976
9160,-0.1993581242
9180,-0.1311631033
9200,-0.1269629807
9220,-0.1703548046
9240,-0.1380754600
9260,-0.1076021531
9280,-0.1228546347
9300,-0.1458295155
9320,-0.1581471245
9340,-0.1355328382
9360,-0.1286523831
9380,-0.1538508697
9400,-0.1514268073
9420,-0.1523742170
9440,-0.1368729346
9460,-0.1843225295
9480,-0.1598626607
9500,-0.1440042738
9520,-0.1291278787
9540,-0.1324411766
9560,-0.1551958597
9580,-0.1391249591
9600,-0.1353426612
9620,-0.1494808727
9640,-0.1292919378
9660,-0.1205431962
9680,-0.1204526143
9700,-0.1419661916
9720,-0.1237791703
9740,-0.1339439506
9760,-0.1354663243
9780,-0.1332222359
9800,-0.1329650389
9820,-0.1542326361
9840,-0.2046802282
9860,-0.1630571989
9880,-0.1271766987
9900,-0.1440064979
9920,-0.1406687491
9940,-0.1336172220
9960,-0.1273036140
9980,-0.1665842885
10000,-0.1242607826
10020,-0.1648873746
10040,-0.1282941764
10060,-0.1384971030
10080,-0.1339873659
10100,-0.1399166863
10120,-0.1620342406
10140,-0.1533312657
10160,-0.1671633931
10180,-0.1579398031
10200,-0.1217530560
10220,-0.1658163358
10240,-0.1600225393
10260,-0.1294637230
10280,-0.1370941785
10300,-0.1605425115
10320,-0.1194993169
10340,-0.1545096238
10360,-0.2655438130
10380,-0.2234486043
10400,-0.2182307253
10420,-0.1663827596
10440,-0.1488967686
10460,-0.1886967073
10480,-0.1728493797
10500,-0.1595925848
10520,-0.1342681775
10540,-0.1740112960
10560,-0.1399899290
10580,-0.1663734775
10600,-0.2085417629
10620,-0.1679672907
10640,-0.1382280311
10660,-0.1552218335
10680,-0.1480125503
10700,-0.1245084538
10720,-0.1293871582
10740,-0.1428790987
10760,-0.1407219257
10780,-0.1371491408
10800,-0.1573374523
10820,-0.1613885389
10840,-0.1199564645
10860,-0.1405406889
10880,-0.1239555278
10900,-0.1298995220
10920,-0.1614857730
10940,-0.1595638579
10960,-0.1569865688
10980,-0.1524843071
11000,-0.1519505250
11020,-0.1524448881
11040,-0.1503820992
11060,-0.1321995656
11080,-0.1408884542
11100,-0.1569621100
11120,-0.1410865509
11140,-0.1198371371
11160,-0.1392803792
11180,-0.1498310471
11200,-0.1604800929
11220,-0.1607080933
11240,-0.1513141530
11260,-0.1522210198
11280,-0.1326239340
11300,-0.1221857963
11320,-0.1583469971
11340,-0.1303662199
11360,-0.1319400640
11380,-0.1655234181
11400,-0.1267174925
11420,-0.2042270476
11440,-0.2010204792
11460,-0.1537618885
11480,-0.1539664045
11500,-0.1621263678
11520,-0.1297777504
11540,-0.1410838808
11560,-0.1417756687
11580,-0.1162419643
11600,-0.1338472597
11620,-0.1328656205
11640,-0.1292143514
11660,-0.1178910700
11680,-0.2001476437
11700,-0.1697022112
11720,-0.1640351350
11740,-0.1590115245
11760,-0.1327246105
11780,-0.1367518960
11800,-0.1515165091
11820,-0.1380197114
11840,-0.1536039544
11860,-0.1444321785
11880,-0.1870170888
11900,-0.1725520913
11920,-0.1586617764
11940,-0.1534447255
11960,-0.2393040261
11980,-0.1892916576
12000,-0.2410012030
12020,-0.2053605401
12040,-0.1422125481
12060,-0.1993123323
12080,-0.1724266957
12100,-0.1369623640
12120,-0.1693625978
12140,-0.1491185797
12160,-0.1470013761
12180,-0.1665716087
12200,-0.1559685525
12220,-0.1557830079
12240,-0.1633321801
12260,-0.1549759762
12280,-0.1451343429
12300,-0.1407742681
12320,-0.1446006824
12340,-0.1183087524
12360,-0.1358445035
12380,-0.1911032609
12400,-0.1636317598
12420,-0.1328333841
12440,-0.1321872537
12460,-0.1855355618
12480,-0.1519779912
12500,-0.1151897126
12520,-0.1260219564
12540,-0.1743178787
12560,-0.2244365500
12580,-0.1619937219
12600,-0.1456446637
12620,-0.1383886062
12640,-0.1951247835
12660,-0.1453681311
12680,-0.1854215013
12700,-0.1781916522
12720,-0.1825633737
12740,-0.2006588951
12760,-0.2169083495
12780,-0.2125585839
12800,-0.2840715641
12820,-0.1641477465
12840,-0.1964324587
12860,-0.1860304518
12880,-0.1780426992
12900,-0.1858412934
12920,-0.1568768646
12940,-0.1182396846
12960,-0.1675698641
12980,-0.1361695552
13000,-0.1296676342
13020,-0.1477073492
13040,-0.1598765300
13060,-0.1501587814
13080,-0.1358936238
13100,-0.1166467017
13120,-0.1531222785
13140,-0.1536663722
13160,-0.1342622464
13180,-0.1426920205
13200,-0.1083436926
13220,-0.1439732963
13240,-0.1347644367
13260,-0.1512593940
13280,-0.2112808839
13300,-0.2091799981
13320,-0.2056922291
13340,-0.1539763516
13360,-0.1430338143
13380,-0.1350222343
13400,-0.1768503013
13420,-0.2081063502
13440,-0.1989393557
13460,-0.1450573342
13480,-0.1206002105
13500,-0.1547692812
13520,-0.1591264820
13540,-0.1463372971
13560,-0.1511994796
13580,-0.1520064985
13600,-0.1413397708
13620,-0.1308449028
13640,-0.1361023554
13660,-0.1242818730
13680,-0.1468250764
13700,-0.1500953422
13720,-0.1876046194
13740,-0.1462220435
13760,-0.1947115311
13780,-0.1658402089
13800,-0.2066255754
13820,-0.1167722741
13840,-0.1429426633
13860,-0.1643972694
13880,-0.1727383289
13900,-0.1635301652
13920,-0.1369063929
13940,-0.1476786597
13960,-0.1334308046
13980,-0.1563531275
14000,-0.1722759098
14020,-0.1695526810
14040,-0.1884584133
14060,-0.1544205268
14080,-0.1728876673
14100,-0.1321843019
14120,-0.1254805081
14140,-0.1495399394
14160,-0.1495089525
14180,-0.1676090443
14200,-0.1779673806
14220,-0.2626021333
14240,-0.1939853663
14260,-0.1443968323
14280,-0.1543778001
14300,-0.1673283756
14320,-0.1304672384
14340,-0.1638481126
14360,-0.1728863819
14380,-0.1594994951
14400,-0.1483881103
14420,-0.2056634845
14440,-0.2606094700
14460,-0.1525473915
14480,-0.1889552128
14500,-0.1611312878
14520,-0.1435855096
14540,-0.1430618103
14560,-0.1426836839
14580,-0.1711840467
14600,-0.1575502855
14620,-0.1441041162
14640,-0.1554169502
14660,-0.1317835528
14680,-0.1391957113
14700,-0.1294996062
14720,-0.1216048097
14740,-0.1526187879
14760,-0.1476513335
14780,-0.1447580720
14800,-0.1344749344
14820,-0.1160148758
14840,-0.1270596473
14860,-0.1325550963
14880,-0.1259068210
14900,-0.1596511883
14920,-0.1578146250
14940,-0.2356724151
14960,-0.1977680463
14980,-0.1487459194
15000,-0.1731049594
15020,-0.1512192229
15040,-0.1510253139
15060,-0.1485572822
15080,-0.1621965168
15100,-0.1245937257
15120,-0.1861320941
15140,-0.1537399029
15160,-0.1601560595
15180,-0.1349016015
15200,-0.1669261822
15220,-0.1509665628
15240,-0.1780961629
15260,-0.1523421119
15280,-0.1579706246
15300,-0.1295452821
15320,-0.1260599366
15340,-0.1200090068
15360,-0.1281450016
15380,-0.1744174576
15400,-0.1858340050
15420,-0.1933995606
15440,-0.2198160506
15460,-0.1705869569
15480,-0.1230667681
15500,-0.1261694396
15520,-0.1465413916
15540,-0.1455128586
15560,-0.1296994613
15580,-0.2635524293
15600,-0.2985021103
15620,-0.1580102370
15640,-0.1712845725
15660,-0.1337411029
15680,-0.1861879977
15700,-0.1621300728
15720,-0.1687859208
15740,-0.1835225857
15760,-0.1619193894
15780,-0.1983141367
15800,-0.1474762689
15820,-0.1541797127
15840,-0.1642899063
15860,-0.2052950536
15880,-0.2285546148
15900,-0.1835903797
15920,-0.1591405661
15940,-0.1530280363
15960,-0.1618334403
15980,-0.2064456932
16000,-0.2031248517
16020,-0.2350384457
16040,-0.2058499853
16060,-0.2968587510
16080,-0.3157582158
16100,-0.3422558934
16120,-0.2284845097
16140,-0.1776428268
16160,-0.1555870513
16180,-0.1396559054
16200,-0.1709981385
16220,-0.1866763591
16240,-0.1742522165
16260,-0.1937101093
16280,-0.1542136731
16300,-0.1674464714
16320,-0.1589731280
16340,-0.1700252793
16360,-0.1372185844
16380,-0.1435526094
16400,-0.1452320642
16420,-0.1545474477
16440,-0.1415886715
16460,-0.1491001656
16480,-0.1486156839
16500,-0.2064335739
16520,-0.1439046402
16540,-0.1401433616
16560,-0.1673105862
16580,-0.1504208274
16600,-0.1501382137
16620,-0.1420494887
16640,-0.2107765929
16660,-0.1778845992
16680,-0.1883336645
16700,-0.1446621676
16720,-0.1848187411
16740,-0.1663994405
16760,-0.1808714104
16780,-0.1879092055
16800,-0.1785073215
16820,-0.1600446259
16840,-0.1533143141
16860,-0.1351022601
16880,-0.1607401173
16900,-0.1674479956
16920,-0.1869132531
16940,-0.1636280447
16960,-0.1396840594
16980,-0.1605589389
17000,-0.1442925887
17020,-0.1327134899
17040,-0.1313047519
17060,-0.1563294332
17080,-0.1410252783
17100,-0.1431758417
17120,-0.1583979264
17140,-0.1658668318
17160,-0.1153197632
17180,-0.1671152905
17200,-0.1747188965
17220,-0.1876483352
17240,-0.1851640423
17260,-0.1734402506
17280,-0.1552609810
17300,-0.1602314815
17320,-0.2093068477
17340,-0.1761131071
17360,-0.1685184403
17380,-0.1717867745
17400,-0.1873479986
17420,-0.1651440165
17440,-0.1472876961
17460,-0.1406805410
17480,-0.1597599315
17500,-0.1632209535
17520,-0.1998518273
17540,-0.2130567418
17560,-0.2245215907
17580,-0.1937235358
17600,-0.1900075975
17620,-0.1620129273
17640,-0.2013104354
17660,-0.1689372545
17680,-0.1290496342
17700,-0.1511313505
17720,-0.2117965603
17740,-0.1703309033
17760,-0.1423032853
17780,-0.1476554530
17800,-0.1632129219
17820,-0.1592753902
17840,-0.1315422941
17860,-0.1551505289
17880,-0.1199213752
17900,-0.1376651752
17920,-0.1647633571
17940,-0.1283152101
17960,-0.1708276836
17980,-0.1688756726
18000,-0.2175142331
18020,-0.1584359479
18040,-0.1789916009
18060,-0.1446230957
18080,-0.1345230414
18100,-0.1362781979
18120,-0.1636167783
18140,-0.1517956319
18160,-0.1711620588
18180,-0.1221390386
18200,-0.1401672849
18220,-0.1538168688
18240,-0.1397835158
18260,-0.1379071267
18280,-0.1595795784
18300,-0.1620520134
18320,-0.1453825366
18340,-0.1494223920
18360,-0.1759957473
18380,-0.1835256294
18400,-0.1464553583
18420,-0.1608836296
18440,-0.1576197789
18460,-0.1694539359
18480,-0.2156880665
18500,-0.2516402621
18520,-0.1581793335
18540,-0.1564117961
18560,-0.1939850479
18580,-0.1834497895
18600,-0.1699414381
18620,-0.1482833321
18640,-0.1908394485
18660,-0.2112805325
18680,-0.1496962924
18700,-0.2103939218
18720,-0.2606700398
18740,-0.2966991534
18760,-0.2012983222
18780,-0.2273061133
18800,-0.2034748090
18820,-0.2261334972
18840,-0.2263471967
18860,-0.1608536163
18880,-0.1836742220
18900,-0.1485530798
18920,-0.1526582678
18940,-0.1399777485
18960,-0.1473715081
18980,-0.1682810948
19000,-0.1530117395
19020,-0.1412264679
19040,-0.1286713491
19060,-0.1473900823
19080,-0.1660491382
19100,-0.1659402288
19120,-0.1999942502
19140,-0.1739275850
19160,-0.1579893388
19180,-0.1747058026
19200,-0.2248094289
19220,-0.2035768166
19240,-0.1890909512
19260,-0.1730425884
19280,-0.1801959756
19300,-0.1419194985
19320,-0.1561572217
19340,-0.1876733762
19360,-0.1288458783
19380,-0.1697830944
19400,-0.1390342714
19420,-0.1439669991
19440,-0.1477743902
19460,-0.1420830075
19480,-0.1324459067
19500,-0.1388314477
19520,-0.1526709133
19540,-0.1879890991
19560,-0.1944133502
19580,-0.1458874436
19600,-0.1903464025
19620,-0.1496126064
19640,-0.1498323736
19660,-0.1322494557
19680,-0.0778981845
19700,-0.1073728987
19720,-0.0748866733
19740,-0.0735488485
19760,-0.0649879416
19780,-0.1430185218
19800,-0.1072864765
19820,-0.0644840242
19840,-0.0932980856
19860,-0.0535079966
19880,-0.0971436019
19900,-0.0917316183
19920,-0.0989255482
19940,-0.0983250849
19960,-0.1030454791
19980,-0.0711292964
20000,-0.0898283955
20020,-0.1530672569
20040,-0.1111072715
20060,-0.0679260628
20080,-0.0744644863
20100,-0.1411169157
20120,-0.1223180138
20140,-0.0901996691
20160,-0.1059230989
20180,-0.1021505155
20200,-0.1048387458
20220,-0.1120395645
20240,-0.1308066233
20260,-0.0774601724
20280,-0.1055083498
20300,-0.0886234513
20320,-0.0835988133
20340,-0.1048389684
20360,-0.1168727583
20380,-0.0507898586
20400,-0.0858482537
20420,-0.0980374236
20440,-0.0702117250
20460,-0.0793708198
20480,-0.0817829972
20500,-0.0611731638
20520,-0.1064833683
20540,-0.0701223842
20560,-0.0916000258
20580,-0.0889539264
20600,-0.0783302081
20620,-0.0764819241
20640,-0.0667996682
20660,-0.0775003567
20680,-0.0891763268
20700,-0.0656635553
20720,-0.0791538319
20740,-0.0690285915
20760,-0.1045928080
20780,-0.1350806014
20800,-0.0686816103
20820,-0.0399686376
20840,-0.0926643078
20860,-0.0678900375
20880,-0.1147639151
20900,-0.0974802277
20920,-0.0691843355
20940,-0.0627309973
20960,-0.0548616697
20980,-0.1021388939
21000,-0.0646738629
21020,-0.0625968820
21040,-0.1126056406
21060,-0.1301349147
21080,-0.0898928341
21100,-0.0789411971
21120,-0.1214863571
21140,-0.2141056342
21160,-0.1534918954
21180,-0.1803689437
21200,-0.1833564005
21220,-0.1161377870
21240,-0.0790828797
21260,-0.0793857619
21280,-0.0966018672
21300,-0.0793744477
21320,-0.0574314563
21340,-0.0850010947
21360,-0.0800117884
21380,-0.1031379919
21400,-0.0830609399
21420,-0.0671218752
21440,-0.0455443946
21460,-0.0421435096
21480,-0.0875386326
21500,-0.0799453050
21520,-0.0751214440
21540,-0.1032034515
21560,-0.1639867555
21580,-0.1631663584
21600,-0.1424215923
21620,-0.0688463684
21640,-0.0399535788
21660,-0.0725224793
21680,-0.1005752614
21700,-0.0981362954
21720,-0.0959363213
21740,-0.0965234980
21760,-0.0804207059
21780,-0.0724092265
21800,-0.0781956557
21820,-0.0576191242
21840,-0.0987756084
21860,-0.0806621896
21880,-0.1116802985
21900,-0.0662116726
21920,-0.0759025065
21940,-0.0718980043
21960,-0.0974248285
21980,-0.0931671069
22000,-0.0731117723
22020,-0.0806920966
22040,-0.0543455325
22060,-0.0932405595
22080,-0.0912632201
22100,-0.0859179265
22120,-0.0740051924
22140,-0.0821457014
22160,-0.1063259021
22180,-0.0704622356
22200,-0.1069554841
22220,-0.0927033258
22240,-0.0688350406
22260,-0.0848622002
22280,-0.1066185581
22300,-0.0976230665
22320,-0.1002784474
22340,-0.0975008114
22360,-0.0786975524
22380,-0.0889302083
22400,-0.0542613971
22420,-0.1244284734
22440,-0.1026301941
22460,-0.1090188386
22480,-0.1070092404
22500,-0.0998781677
22520,-0.1268217506
22540,-0.1616109839
22560,-0.1237684375
22580,-0.2203942777
22600,-0.1979517148
22620,-0.1236056399
22640,-0.1627753069
22660,-0.1148737341
22680,-0.1221592558
22700,-0.0831683753
22720,-0.1888997374
22740,-0.2028816218
22760,-0.1553932163
22780,-0.1026711810
22800,-0.0666927156
22820,-0.1178090165
22840,-0.1094533920
22860,-0.1300238605
22880,-0.1220585277
22900,-0.1073818115
22920,-0.0602368744
22940,-0.1369948858
22960,-0.0873389026
22980,-0.0660890620
23000,-0.0656961472
23020,-0.0556112494
23040,-0.0944411975
23060,-0.0958662332
23080,-0.1008090669
23100,-0.1393612123
23120,-0.1776607978
23140,-0.1026292222
23160,-0.1339790838
23180,-0.1042629119
23200,-0.1166938014
23220,-0.0995727190
23240,-0.0891207943
23260,-0.1091103582
23280,-0.1073313056
23300,-0.1156737813
23320,-0.0926241851
23340,-0.1077290699
23360,-0.0794765998
23380,-0.0903112148
23400,-0.0909274635
23420,-0.0718404039
23440,-0.0847780767
23460,-0.0940248560
23480,-0.0886803912
23500,-0.1131492041
23520,-0.1082099511
23540,-0.1205546726
23560,-0.0956412850
23580,-0.1156711643
23600,-0.0792643006
23620,-0.0664793751
23640,-0.0716088020
23660,-0.1068259525
23680,-0.0741314862
23700,-0.0714176342
23720,-0.0966145691
23740,-0.0645910334
23760,-0.0544035760
23780,-0.0945271411
23800,-0.1057800419
23820,-0.0842178071
23840,-0.0794746633
23860,-0.0687176202
23880,-0.1176510355
23900,-0.1089463634
23920,-0.0764835938
23940,-0.0781657426
23960,-0.1145974170
23980,-0.1065424202
24000,-0.0847468295
24020,-0.0852529132
24040,-0.0820692015
24060,-0.0686732288
24080,-0.0592259524
24100,-0.0582546844
24120,-0.0842361056
24140,-0.1327676809
24160,-0.1008778230
24180,-0.0834439910
24200,-0.1090478199
24220,-0.0733468519
24240,-0.0942775760
24260,-0.1272751538
24280,-0.1184271468
24300,-0.0842811401
24320,-0.1123530321
24340,-0.1445379860
24360,-0.1992966372
24380,-0.1592228001
24400,-0.1283848573
24420,-0.0885195951
24440,-0.0484134203
24460,-0.1027390197
24480,-0.0946117696
24500,-0.0558849813
24520,-0.0874303016
24540,-0.0873589417
24560,-0.1474436968
24580,-0.0538787554
24600,-0.0840367604
24620,-0.0854937371
24640,-0.0803595537
24660,-0.0470150959
24680,-0.0782843227
24700,-0.0867605336
24720,-0.0513879176
24740,-0.0616545380
24760,-0.0934537891
24780,-0.0911575700
24800,-0.0635198330
24820,-0.0972919636
24840,-0.0934663010
24860,-0.0756042254
24880,-0.1264770289
24900,-0.1517127972
24920,-0.0903554531
24940,-0.0447187184
24960,-0.0792492322
24980,-0.0560093802
25000,-0.0804054526
25020,-0.0993395577
25040,-0.0950196857
25060,-0.0554931168
25080,-0.0922059217
25100,-0.1933626440
25120,-0.1313896110
25140,-0.0838961065
25160,-0.0537105602
25180,-0.1012097447
25200,-0.0570707851
25220,-0.0716656116
25240,-0.1184443472
25260,-0.0854751443
25280,-0.1338831973
25300,-0.1181301800
25320,-0.0653132482
25340,-0.1053048104
25360,-0.0863872191
25380,-0.0972359961
25400,-0.0841763000
25420,-0.0704704487
25440,-0.1035726531
25460,-0.0835771620
25480,-0.1242047850
